doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01004011___c0be635aa4,飞虎山,忠义,2,安敬思打虎后与李克用相遇，李克用收其为义子并改名李存孝，询问其武艺韬略。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,亲情,1,# 《飞虎山》,keyword
pdf_01000000__01004011___c0be635aa4,飞虎山,使命,1,土地奉玉帝之命化身樵夫，引李克用前往飞虎岗，以应其梦兆。李克用因梦兆而决定前往，剧情由此推进。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,公案,1,# 《飞虎山》,keyword
pdf_01000000__01004011___c0be635aa4,飞虎山,家国,1,# 《飞虎山》,keyword
pdf_01000000__01004011___c0be635aa4,飞虎山,引路,1,土地奉玉帝之命化身樵夫，引李克用前往飞虎岗，以应其梦兆。李克用因梦兆而决定前往，剧情由此推进。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,思亲,1,安敬思独自上场，以引子形式抒发思亲之痛与愁苦之情，为后续剧情铺垫人物内心状态。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,情爱,1,# 《飞虎山》,keyword
pdf_01000000__01004011___c0be635aa4,飞虎山,愁苦,1,安敬思独自上场，以引子形式抒发思亲之痛与愁苦之情，为后续剧情铺垫人物内心状态。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,战争,1,李克用点兵，四将汇报人马齐备，李克用下令发兵郊外，为出征做准备。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,收降,1,安敬思打虎后与李克用相遇，李克用收其为义子并改名李存孝，询问其武艺韬略。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,权力与服从,1,李克用点兵，四将汇报人马齐备，李克用下令发兵郊外，为出征做准备。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,梦兆,1,土地奉玉帝之命化身樵夫，引李克用前往飞虎岗，以应其梦兆。李克用因梦兆而决定前往，剧情由此推进。,llm
pdf_01000000__01004011___c0be635aa4,飞虎山,英雄相惜,1,安敬思打虎后与李克用相遇，李克用收其为义子并改名李存孝，询问其武艺韬略。,llm
