doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001015___f8b1d2d500,战北原,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001015___f8b1d2d500,战北原,战争,权谋,1,序幕/前置内容,scene_cooccurrence
