doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001002___575bd35247,洪羊洞,1,【第一场】,【第一场】,忠义,忠义,1,杨继业,杨继业以鬼魂身份登场，念白表明其忠魂不灭，为后续剧情铺垫。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,1,【第一场】,【第一场】,鬼魂,幽冥,1,杨继业,杨继业以鬼魂身份登场，念白表明其忠魂不灭，为后续剧情铺垫。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,2,【第二场】,【第二场】,忠孝,忠义,1,孟良；家院；杨延昭；杨继业,杨延昭梦父杨继业托兆，告知前次盗骨为假，真骨在洪羊洞望乡台第三层，遂命孟良二下番营盗骨。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,2,【第二场】,【第二场】,托梦,托梦,1,孟良；家院；杨延昭；杨继业,杨延昭梦父杨继业托兆，告知前次盗骨为假，真骨在洪羊洞望乡台第三层，遂命孟良二下番营盗骨。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,2,【第二场】,【第二场】,盗骨,盗骨,1,孟良；家院；杨延昭；杨继业,杨延昭梦父杨继业托兆，告知前次盗骨为假，真骨在洪羊洞望乡台第三层，遂命孟良二下番营盗骨。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,3,【第三场】,【第三场】,忠义,忠义,1,家院；焦赞,家院告知焦赞，孟良所盗骨殖为假，真骨在洪羊洞望乡台。焦赞不满元帅只派孟良，假称染病，私自前往争功。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,3,【第三场】,【第三场】,争功,争功,1,家院；焦赞,家院告知焦赞，孟良所盗骨殖为假，真骨在洪羊洞望乡台。焦赞不满元帅只派孟良，假称染病，私自前往争功。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,3,【第三场】,【第三场】,情报,情爱,1,家院；焦赞,家院告知焦赞，孟良所盗骨殖为假，真骨在洪羊洞望乡台。焦赞不满元帅只派孟良，假称染病，私自前往争功。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,4,【第四场】,【第四场】,忠义,忠义,1,孟良,孟良独自上场，准备执行任务，为后续剧情发展做铺垫。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,4,【第四场】,【第四场】,使命,使命,1,孟良,孟良独自上场，准备执行任务，为后续剧情发展做铺垫。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,6,【第六场】,【第六场】,忠义,忠义,1,孟良；焦赞；程宣,孟良盘问更夫程宣，得知洪羊洞位置，并承诺带其回南朝。焦赞随后追来，程宣怀疑其欲害孟良，决定从小道报信。,llm
