doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001002___575bd35247,洪羊洞,使命,忠义,3,【第四场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,悲情,3,【第七场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,情爱,2,【第三场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,争功,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,争功,情爱,1,【第三场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,亲情,家国,1,【第五场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,亲情,情爱,1,【第五场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,使命,悲情,1,【第十场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,使命,身份认同,1,【第六场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,宫廷,权力,1,【第九场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,家国,情爱,1,【第五场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,幽冥,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,托梦,1,【第二场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,牺牲,1,【第八场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,盗骨,1,【第二场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,羞愧,1,【第七场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,身份认同,1,【第六场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,悲情,牺牲,1,【第八场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,悲情,羞愧,1,【第七场】,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001002___575bd35247,洪羊洞,托梦,盗骨,1,【第二场】,scene_cooccurrence
