doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01001008___4e2bf00560,取成都,亲情,3,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,忠义,3,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,战争,3,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,情爱,2,# 《取成都》；# （一名：《石伏岩》）,keyword
pdf_01000000__01001008___4e2bf00560,取成都,仁政与暴虐,1,马超劝降刘璋，刘璋以分土相诱拒绝；马超放火烧民房逼降，刘璋为百姓安危决定开城，王累劝阻无效。,llm
pdf_01000000__01001008___4e2bf00560,取成都,同宗相残,1,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,投降与抵抗,1,刘璋得知马超降刘备攻成都，欲让西川。刘玉与王累劝阻，刘玉登城与马超对峙，被马超射死，王累下令守城。,llm
pdf_01000000__01001008___4e2bf00560,取成都,权力与牺牲,1,马超劝降刘璋，刘璋以分土相诱拒绝；马超放火烧民房逼降，刘璋为百姓安危决定开城，王累劝阻无效。,llm
pdf_01000000__01001008___4e2bf00560,取成都,权力争夺,1,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
pdf_01000000__01001008___4e2bf00560,取成都,权谋,1,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,虚伪和睦,1,刘备与刘璋在城门口相遇，二人互相谦让后携手入城，表面和睦但暗藏紧张。,llm
pdf_01000000__01001008___4e2bf00560,取成都,被迫屈服,1,刘璋质问刘备带兵入成都，诸葛亮与四将威逼刘璋让印，刘璋被迫交出成都，刘备假意安抚并安排其前往荆州。,llm
