doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001009___abd1be1808,硃砂痣,吴惠泉,韩廷凤,协助,10,协助；对话,吴惠泉提议买子送与恩人,llm_refined,0.9
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,吴惠泉,对话,9,对话；评价,韩廷凤解释不娶妻原因并同意买子,llm_refined,0.85
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,韩遇运,评价,8,同场共现；对话；评价,韩廷凤认出韩遇运脚上朱砂痣，确认其为亲子,llm_refined,0.95
pdf_01000000__01001009___abd1be1808,硃砂痣,韩遇运,韩廷凤,提及,8,对话；提及,韩遇运讲述自己身世，提及被卖经历,llm_refined,0.9
pdf_01000000__01001009___abd1be1808,硃砂痣,江氏,韩廷凤,汇报,6,协助；对话；汇报,江氏说明丈夫病重卖身缘由,llm_refined,0.85
pdf_01000000__01001009___abd1be1808,硃砂痣,吴惠泉,江氏,同场共现,5,同场共现；对话；提及,（家院上，吴惠泉上，江氏上。）,llm_refined,0.7
pdf_01000000__01001009___abd1be1808,硃砂痣,吴惠泉,金氏,协助,5,协助；对话,吴惠泉付银买子，金氏嘱托,llm_refined,0.8
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,江氏,协助,5,协助；对话；询问,韩廷凤退还婚书并赠银百两,llm_refined,0.9
pdf_01000000__01001009___abd1be1808,硃砂痣,韩遇运,金氏,评价,5,同场共现；对话；抗拒；评价,你不是我的亲娘,llm_refined,0.85
pdf_01000000__01001009___abd1be1808,硃砂痣,金氏,吴惠泉,对话,4,对话,"叹冤家和债主休要怄气,如今后两投奔各自分离。",llm_refined,0.75
pdf_01000000__01001009___abd1be1808,硃砂痣,金氏,韩遇运,提及,4,告知；对话；提及,金氏哭别养子,llm_refined,0.8
pdf_01000000__01001009___abd1be1808,硃砂痣,江氏,吴惠泉,协助,3,协助；对话；提及,江氏告知吴惠泉韩员外善举,llm_refined,0.75
pdf_01000000__01001009___abd1be1808,硃砂痣,吴惠泉,韩遇运,同场共现,2,同场共现；对话,（吴惠泉、韩遇运同上。）,llm_refined,0.6
pdf_01000000__01001009___abd1be1808,硃砂痣,家院,吴惠泉,汇报,2,对话；汇报,家院转述韩员外赠银送归之意,llm_refined,0.7
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,家院,命令,2,命令；对话,韩廷凤命家院送江氏回家并赠银,llm_refined,0.85
pdf_01000000__01001009___abd1be1808,硃砂痣,丫鬟,韩廷凤,对话,1,对话,有。,llm_refined,0.4
pdf_01000000__01001009___abd1be1808,硃砂痣,吴惠泉,家院,对话,1,对话；询问,"啊,韩管家。",llm_refined,0.65
pdf_01000000__01001009___abd1be1808,硃砂痣,媒婆,韩廷凤,对话,1,对话,新人过门厅，媒钱自然增。,llm_refined,0.6
pdf_01000000__01001009___abd1be1808,硃砂痣,家院,江氏,对话,1,对话,晓得。,llm_refined,0.5
pdf_01000000__01001009___abd1be1808,硃砂痣,家院,韩廷凤,对话,1,对话,老爷何事?,llm_refined,0.5
pdf_01000000__01001009___abd1be1808,硃砂痣,江氏,家院,对话,1,对话,黑夜里蒙送我重归故道，,llm_refined,0.55
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,丫鬟,对话,1,对话,丫头！,llm_refined,0.4
pdf_01000000__01001009___abd1be1808,硃砂痣,韩廷凤,媒婆,对话,1,对话,哈哈哈……,llm_refined,0.5
pdf_01000000__01001009___abd1be1808,硃砂痣,韩遇运,吴惠泉,对话,1,对话,是。,llm_refined,0.5
