doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004016___8e04e3a822,小上坟,萧素贞,刘禄敬,汇报,8,对话；提及；汇报；试探,口诉的状词句句真,llm_refined,0.9
pdf_01000000__01004016___8e04e3a822,小上坟,刘禄敬,萧素贞,命令,7,协助；命令；对话；提及；评价,你们前去问那妇人：因何在此哭哭啼啼？,llm_refined,0.9
pdf_01000000__01004016___8e04e3a822,小上坟,刘禄敬,青袍甲,对话,3,对话,"哦呵且住,想我刘家坟上,哪有什么妇人在此,哭哭啼啼,哦哦哦其中必有原故。",llm_refined,0.8
pdf_01000000__01004016___8e04e3a822,小上坟,青袍甲,刘禄敬,对话,3,对话,"禀老爷的话:刘家坟上,有一妇人,在此啼哭。",llm_refined,0.8
pdf_01000000__01004016___8e04e3a822,小上坟,萧素贞,青袍,对话,2,对话,"哭一声儿夫刘禄敬,",llm_refined,0.7
pdf_01000000__01004016___8e04e3a822,小上坟,青袍,刘禄敬,协助,2,协助；对话,两青袍引刘禄敬同上,llm_refined,0.8
pdf_01000000__01004016___8e04e3a822,小上坟,青袍甲,萧素贞,对话,2,对话,"那一妇人:我家老爷是清官到了,有何冤枉,亲口诉来。",llm_refined,0.8
pdf_01000000__01004016___8e04e3a822,小上坟,刘禄敬,青袍,命令,1,对话,你们前去问那妇人:因何在此哭哭啼啼?,llm_refined,0.7
pdf_01000000__01004016___8e04e3a822,小上坟,萧素贞,青袍甲,对话,1,对话,容禀。,llm_refined,0.7
pdf_01000000__01004016___8e04e3a822,小上坟,青袍,萧素贞,对话,1,对话,那一妇人:因何在此哭哭啼啼?,llm_refined,0.7
pdf_01000000__01004016___8e04e3a822,小上坟,青袍,青袍甲,对话,1,对话,呵!,llm_refined,0.6
