doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01006004___706c19cd15,九更天,公案,4,侯花嘴向衙役举报米进途杀死寡嫂，衙役前往米家拘捕米进途，马义见状决定去衙前打听消息。,llm
pdf_01000000__01006004___706c19cd15,九更天,情爱,3,米进途因梦兆与马义赶回家中，发现兄长已死，陶氏穿孝，米进途欲守灵，陶氏欲陪伴，暗示奸情与阴谋。,llm
pdf_01000000__01006004___706c19cd15,九更天,亲情,2,马义回家告知二东人被冤判死罪，需人头救主。马妻不舍女儿，马女自刎献头，马义割头准备救主。,llm
pdf_01000000__01006004___706c19cd15,九更天,忠义,2,马义回家告知二东人被冤判死罪，需人头救主。马妻不舍女儿，马女自刎献头，马义割头准备救主。,llm
pdf_01000000__01006004___706c19cd15,九更天,权谋,2,侯花嘴办妥报呈后返回，告知陶氏她已死，不能回家，安排她暂住自己家中饮酒睡觉。,llm
pdf_01000000__01006004___706c19cd15,九更天,举报,1,侯花嘴向衙役举报米进途杀死寡嫂，衙役前往米家拘捕米进途，马义见状决定去衙前打听消息。,llm
pdf_01000000__01006004___706c19cd15,九更天,司法,1,知县升堂，命令衙役将米进途带上，准备审问，为后续剧情发展铺垫。,llm
pdf_01000000__01006004___706c19cd15,九更天,司法介入,1,侯花嘴向衙役举报米进途杀死寡嫂，衙役前往米家拘捕米进途，马义见状决定去衙前打听消息。,llm
pdf_01000000__01006004___706c19cd15,九更天,司法程序,1,侯花嘴诬告米进途杀死寡嫂，知县受理案件并决定先验尸再审理。,llm
pdf_01000000__01006004___706c19cd15,九更天,家国,1,# 《九更天》；# （一名：《马义救主》；一名：《弗天亮》）,keyword
pdf_01000000__01006004___706c19cd15,九更天,怀疑,1,米进途因梦兆与马义赶回家中，发现兄长已死，陶氏穿孝，米进途欲守灵，陶氏欲陪伴，暗示奸情与阴谋。,llm
pdf_01000000__01006004___706c19cd15,九更天,悲情,1,米进途因梦兆与马义赶回家中，发现兄长已死，陶氏穿孝，米进途欲守灵，陶氏欲陪伴，暗示奸情与阴谋。,llm
pdf_01000000__01006004___706c19cd15,九更天,权力,1,知县升堂，命令衙役将米进途带上，准备审问，为后续剧情发展铺垫。,llm
pdf_01000000__01006004___706c19cd15,九更天,梦兆,1,米进途因梦兆与马义赶回家中，发现兄长已死，陶氏穿孝，米进途欲守灵，陶氏欲陪伴，暗示奸情与阴谋。,llm
pdf_01000000__01006004___706c19cd15,九更天,欺骗,1,侯花嘴办妥报呈后返回，告知陶氏她已死，不能回家，安排她暂住自己家中饮酒睡觉。,llm
pdf_01000000__01006004___706c19cd15,九更天,牺牲,1,马义回家告知二东人被冤判死罪，需人头救主。马妻不舍女儿，马女自刎献头，马义割头准备救主。,llm
pdf_01000000__01006004___706c19cd15,九更天,诬告,1,侯花嘴诬告米进途杀死寡嫂，知县受理案件并决定先验尸再审理。,llm
