doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,perform_type,perform_subtype,action_tags,participants,text,raw_line
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000001,pdf_01000000__01005014___6bb4818c67__scene__000,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,0,序幕/前置内容,1,narration,narration,,,,说明,,,《胭脂虎》,# 《胭脂虎》,# 《胭脂虎》
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000003,pdf_01000000__01005014___6bb4818c67__scene__000,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,0,序幕/前置内容,3,narration,narration,,,,说明,,,（一名：《元帅带马》；一名：《妓女擒寇》,# （一名：《元帅带马》；一名：《妓女擒寇》）,# （一名：《元帅带马》；一名：《妓女擒寇》）
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000029,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,29,stage_direction,stage_direction,,,石夜珠上。,做,石夜珠上。,上,石夜珠,,（石夜珠上。）
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000033,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,33,stage_direction,stage_direction,,,马官、朱官、王行瑜同上。,做,马官、朱官、王行瑜同上。,上,王行瑜,,（马官、朱官、王行瑜同上。）
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000035,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,35,dialogue,dialogue,王行瑜,pdf_01000000__01005014___6bb4818c67__char__ca3c473fb0,念,念,念,,王行瑜,特访西施美。,王行瑜 （念） 特访西施美。
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000037,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,37,narration,narration,,,,说明,,,马官,马官、,马官、
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000039,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,39,dialogue,dialogue,朱官,pdf_01000000__01005014___6bb4818c67__char__51855a0645,同念,对白,同念,,朱官,要化东家钱。,朱官 （同念） 要化东家钱。
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000041,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,41,dialogue,dialogue,,,同白,白,同白,念白,同白）；到了到了,到了到了。,（同白） 到了到了。
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000043,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,43,narration,narration,,,,说明,,,石中玉,你可是石中玉家？,你可是石中玉家？
pdf_01000000__01005014___6bb4818c67,胭脂虎,pdf_01000000__01005014___6bb4818c67__line__000045,pdf_01000000__01005014___6bb4818c67__scene__001,01005014_胭脂虎.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01005014_胭脂虎.pdf,01000000/01005014_胭脂虎.pdf,a2504dd0-9a22-485e-848c-d08f96ade7ca,1,【第一场】,45,dialogue,dialogue,石夜珠,pdf_01000000__01005014___6bb4818c67__char__ad0967b054,白,白,白,来；念白,石夜珠,正是。干什么来的？,石夜珠 （白） 正是。干什么来的？
