doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,门官,对话/应答,对话,2,"月影照纱窗,梅花绕粉墙。",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,门官,赵高,对话/应答,对话,1,"有,",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,门官,丫鬟,对话/应答,对话,1,"后堂传话,小姐出堂!",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,丫鬟,赵艳容,对话/应答,对话,1,哑叭哑叭!,pdf_01000000__01002014___534d1c1fdb__line__000019；pdf_01000000__01002014___534d1c1fdb__line__000025,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵艳容,赵高,对话/应答,对话,19,"杜鹃迎头泣,血泪含悲啼。",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,赵艳容,对话/应答,对话,18,"罢了,一旁坐下。",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵艳容,秦王,对话/应答,对话,1,"老爹爹恩德宽把本修上,明早朝上金殿启奏我王。我主爷有道君皇恩浩荡,准此本免去了满门祸殃。",pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,秦王,门官,对话/应答,对话,3,摆驾!,pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,门官,秦王,对话/应答,对话,3,参见万岁!,pdf_01000000__01002014___534d1c1fdb__line__000019,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,秦王,赵高,对话/应答,对话,8,内侍摆驾。,pdf_01000000__01002014___534d1c1fdb__line__000023,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,秦王,对话/应答,对话,8,"赵高见驾,吾皇万岁!",pdf_01000000__01002014___534d1c1fdb__line__000023,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,秦王,赵艳容,对话/应答,对话,1,摆驾回宫。,pdf_01000000__01002014___534d1c1fdb__line__000023,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,丫头,对话/应答,对话,1,呸!,pdf_01000000__01002014___534d1c1fdb__line__000025；pdf_01000000__01002014___534d1c1fdb__line__000043,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,丫头,赵高,对话/应答,对话,1,哑叭哑叭!,pdf_01000000__01002014___534d1c1fdb__line__000019；pdf_01000000__01002014___534d1c1fdb__line__000025,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,家人,提及,提及,1,"时才为父下朝回来,闻听外人言讲,道我儿叫那家人赵忠一声“丈夫”,可是有的?",pdf_01000000__01002014___534d1c1fdb__line__000019,mention,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,秦王,赵高,对话/应答,对话,3,孤王御驾到龙庭，文臣武将朝寡人。（赵高上。）,pdf_01000000__01002014___534d1c1fdb__line__000031,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵高,秦王,对话/应答,对话,2,启奏万岁：小女昨晚得了疯病！秦王 （白） 昨晚灯光之下还好，即日怎么得了疯？赵高 （白） 天有不测风云，人有旦夕祸福。秦王 （白） 孤王赐她龙车凤辇带上金殿。赵,pdf_01000000__01002014___534d1c1fdb__line__000033,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,秦王,赵艳容,对话/应答,对话,6,传御林军走上。,pdf_01000000__01002014___534d1c1fdb__line__000037,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵艳容,秦王,对话/应答,对话,6,"我晓得呦!上面敢是皇帝老官?恭喜你万福,贺喜你发财!",pdf_01000000__01002014___534d1c1fdb__line__000043,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵高,赵艳容,对话/应答,对话,3,"儿吓,再若提起疯癫,万岁就要杀头了!",pdf_01000000__01002014___534d1c1fdb__line__000043,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵艳容,赵高,对话/应答,对话,3,"住了,动不动你就要杀头!我且问你,一个人头割将下来,难道还长得上么?",pdf_01000000__01002014___534d1c1fdb__line__000043,adjacency,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,秦王,赵高,提及,提及,1,孤王御驾到龙庭，文臣武将朝寡人。（赵高上。）,pdf_01000000__01002014___534d1c1fdb__line__000031,mention,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵高,秦王,提及,提及,1,启奏万岁：小女昨晚得了疯病！秦王 （白） 昨晚灯光之下还好，即日怎么得了疯？赵高 （白） 天有不测风云，人有旦夕祸福。秦王 （白） 孤王赐她龙车凤辇带上金殿。赵,pdf_01000000__01002014___534d1c1fdb__line__000033,mention,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵艳容,赵高,命令/请求,命令,1,午门外下了那龙车凤辇，行一步来至在御驾跟前。到于今顾不得抛头露面，看昏王他把我怎样旨传。赵高 （白） 儿呀，上面就是万岁。上前参见。,pdf_01000000__01002014___534d1c1fdb__line__000041,mention,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵艳容,赵高,同场共现,同场共现,1,（四卒同上。赵艳容、赵高同上。）,,stage_direction,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,赵艳容,命令,命令,3,明日早朝送进宫去,pdf_01000000__01002014___534d1c1fdb__line__000023,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵艳容,赵高,对抗,对抗,4,慢说是圣命，就一把钢刀将儿首级割下也是不能遵命的了,,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,秦王,赵高,命令,命令,2,孤王意欲宣进宫去同掌山河,pdf_01000000__01002014___534d1c1fdb__line__000023,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,1,【第一场】,赵高,秦王,汇报,汇报,2,明日早朝送进宫去,pdf_01000000__01002014___534d1c1fdb__line__000023,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵艳容,秦王,对抗,对抗,5,赵艳容不跪并斥责秦王为无道昏君,,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,赵高,赵艳容,劝阻,劝阻,3,赵高提醒赵艳容再提疯癫会被杀头,,llm,
pdf_01000000__01002014___534d1c1fdb,宇宙锋,2,【第二场】,秦王,赵高,命令,命令,2,秦王命赵高带赵艳容上殿，并罚俸三月,,llm,
