doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01004012___2ea5375b61,女起解,公案,3,张公道与禁子提审苏三，告知其被发配太原府。苏三闻讯后，请求拜别狱神，内心由愁转喜。,llm
pdf_01000000__01004012___2ea5375b61,女起解,使命,2,张公道与禁子提审苏三，告知其被发配太原府。苏三闻讯后，请求拜别狱神，内心由愁转喜。,llm
pdf_01000000__01004012___2ea5375b61,女起解,亲情,1,# 《女起解》（一名：《苏三起解》）,keyword
pdf_01000000__01004012___2ea5375b61,女起解,喜剧,1,狱官与张公道交接苏三发配太原府，张公道以文书为凭，二人就带骡子一事进行诙谐对话，最终确认筛松香用龙黄。,llm
pdf_01000000__01004012___2ea5375b61,女起解,官场日常,1,狱官与张公道交接苏三发配太原府，张公道以文书为凭，二人就带骡子一事进行诙谐对话，最终确认筛松香用龙黄。,llm
pdf_01000000__01004012___2ea5375b61,女起解,家国,1,# 《女起解》（一名：《苏三起解》）,keyword
pdf_01000000__01004012___2ea5375b61,女起解,底层互助,1,苏三在押解途中恳求张公道帮忙传信，张公道虽同情但无奈。苏三唱诉冤屈，张公道以诙谐方式安慰并开导，最终苏三认错，二人继续赶路。,llm
pdf_01000000__01004012___2ea5375b61,女起解,忠义,1,# 《女起解》（一名：《苏三起解》）,keyword
pdf_01000000__01004012___2ea5375b61,女起解,情爱,1,# 《女起解》（一名：《苏三起解》）,keyword
pdf_01000000__01004012___2ea5375b61,女起解,权谋,1,# 《女起解》（一名：《苏三起解》）,keyword
