doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004012___2ea5375b61,女起解,使命,公案,2,【第一场】,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,使命,底层互助,1,【第三场】,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,公案,底层互助,1,【第三场】,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,公案,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,喜剧,官场日常,1,【第二场】,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004012___2ea5375b61,女起解,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
