doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,1,【第一场】,【第一场】,怀才不遇,怀才不遇,1,祢衡,祢衡登场，以引子抒发怀才不遇、看破兴亡的感慨，为后续骂曹铺垫孤傲性格与愤世情绪。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,1,【第一场】,【第一场】,愤世嫉俗,愤世嫉俗,1,祢衡,祢衡登场，以引子抒发怀才不遇、看破兴亡的感慨，为后续骂曹铺垫孤傲性格与愤世情绪。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,2,【第二场】,【第二场】,才傲与权谋,权谋,1,孔融；张辽；曹操；祢衡,祢衡应孔融之荐见曹操，因曹操傲慢无礼而反唇相讥，痛骂曹操帐下文武皆为庸碌之辈，曹操怒而命其为鼓吏以辱之。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,2,【第二场】,【第二场】,羞辱与反抗,羞辱与反抗,1,孔融；张辽；曹操；祢衡,祢衡应孔融之荐见曹操，因曹操傲慢无礼而反唇相讥，痛骂曹操帐下文武皆为庸碌之辈，曹操怒而命其为鼓吏以辱之。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,2,【第二场】,【第二场】,忠奸对立,忠义,1,孔融；张辽；曹操；祢衡,祢衡应孔融之荐见曹操，因曹操傲慢无礼而反唇相讥，痛骂曹操帐下文武皆为庸碌之辈，曹操怒而命其为鼓吏以辱之。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,3,【第四场】,【第四场】,忠奸对立,忠义,1,二旗牌；四朝官；张辽；曹操；曹操四朝官曹操旗牌曹操旗牌祢衡；朝官丁；朝官丙；朝官乙；朝官甲；祢衡,祢衡被曹操屈为鼓吏，借击鼓之机痛骂曹操奸佞，历数其浊，曹操怒而命其往荆州说刘表，祢衡被迫应允。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,3,【第四场】,【第四场】,士人尊严,士人尊严,1,二旗牌；四朝官；张辽；曹操；曹操四朝官曹操旗牌曹操旗牌祢衡；朝官丁；朝官丙；朝官乙；朝官甲；祢衡,祢衡被曹操屈为鼓吏，借击鼓之机痛骂曹操奸佞，历数其浊，曹操怒而命其往荆州说刘表，祢衡被迫应允。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,3,【第四场】,【第四场】,权力压制,权力压制,1,二旗牌；四朝官；张辽；曹操；曹操四朝官曹操旗牌曹操旗牌祢衡；朝官丁；朝官丙；朝官乙；朝官甲；祢衡,祢衡被曹操屈为鼓吏，借击鼓之机痛骂曹操奸佞，历数其浊，曹操怒而命其往荆州说刘表，祢衡被迫应允。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,3,【第四场】,【第四场】,智勇抗争,智勇抗争,1,二旗牌；四朝官；张辽；曹操；曹操四朝官曹操旗牌曹操旗牌祢衡；朝官丁；朝官丙；朝官乙；朝官甲；祢衡,祢衡被曹操屈为鼓吏，借击鼓之机痛骂曹操奸佞，历数其浊，曹操怒而命其往荆州说刘表，祢衡被迫应允。,llm
pdf_01000000__01001005___9cd2b8992a,打鼓骂曹,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《打鼓骂曹》 （一名：《群臣宴》）,keyword
