doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01002015___26a42a307f,取帅印,李世民,秦琼,命令,19,协助；命令；对话,寡人昨日设朝...见你染病在床，无人挂帅，孤心未决。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,秦怀玉,程咬金,对话,16,对话；服从,遵命。,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,尉迟恭,对抗,16,命令；对抗；对话；提及,你是甚等之人，敢伸手夺印，好不知羞耻！,llm,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,秦琼,协助,16,协助；对话,程咬金星夜过府，告知取印之事并商议对策。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,李世民,对抗,14,对抗；对话,非是为臣抗君命，万岁本是错用人。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,秦怀玉,命令,14,命令；对话,程咬金教唆秦怀玉明日打尉迟恭。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,程咬金,协助,12,协助；对话,秦琼答应依从程咬金所言，并承诺明日用言语摆布尉迟恭。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,尉迟恭,程咬金,对话,7,,"元帅,某家这几日有朝事在身,少来问候,今日随驾与元帅问安。",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,秦怀玉,对话,7,,我儿出迎。,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,尉迟恭,秦琼,命令,6,命令；对话,"可恨秦琼心太狠,藐视尉迟一品臣。就是某家来取印,只为辽东盖苏文。战表不住报得紧,万岁金殿宣老臣。军师命某挂帅印,为什么不肯让与人?怒气不息到前厅,",mention,
pdf_01000000__01002015___26a42a307f,取帅印,秦怀玉,秦琼,同场共现,6,同场共现；对话,（院子上。秦怀玉搀秦琼同上。）,stage_direction,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,尉迟恭,对抗,5,命令；对抗；对话,黑贼不必逞舌能，我等俱是有功臣。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,徐勣,秦琼,对话,4,劝阻；对话,"准备酒宴多齐整,特请万岁饮杯巡。",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,秦怀玉,李世民,汇报,4,对话；汇报,怀玉床前遵父命，含悲忍泪谢王恩。,llm,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,徐勣,对话,3,,"二哥你可曾听见:这几日他有朝事在身,少来问候,今日保驾前来,带来问问你的安。二哥你要领他的情吓。",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,徐勣,程咬金,对话,2,,你少开口。,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,旗牌,院子,对话,2,,门上哪位？,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,李世民,徐勣,对话,2,,"徐王兄,恩公叫之不应,如何是好?",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,李世民,秦怀玉,对话,2,,怀玉引孤到病房。,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,旗牌,同场共现,2,同场共现；对话,（旗牌打灯引程咬金同上。）,stage_direction,
pdf_01000000__01002015___26a42a307f,取帅印,程咬金,李世民,对话,2,,总是你帮他!,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,徐勣,尉迟恭,对话,1,,"休道万岁错用人,病困绳索利在心。将军卧病一年整,无人挂帅掌权衡。某家暂挂元帅印,剿灭辽东盖苏文。且等将军病安稳,再往高丽扫狼烟。万岁行事比尧舜,岂负你开国老元勋",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,徐勣,李世民,对话,1,,"万岁亲入病房,将他唤醒。",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,旗牌,程咬金,对话,1,,来此秦府。,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,李世民,尉迟恭,对话,1,,"尉迟王兄,念在征东事大,看孤王分上跪下罢。",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,秦怀玉,院子,同场共现,1,,（院子上。秦怀玉搀秦琼同上。）,stage_direction,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,徐勣,对话,1,,"听说尉迟挂帅印,急得我心头火似焚。为臣竭力把唐顺,东西杀来南北征。提兵调将威风凛,并无差误半毫分。虽然染病难挂帅,我岂将印信让他人?尉迟有勇无学问,怎能挂印领雄",adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,秦琼,院子,同场共现,1,,（院子上。秦怀玉搀秦琼同上。）,stage_direction,
pdf_01000000__01002015___26a42a307f,取帅印,院子,旗牌,对话,1,,什么人？,adjacency,
pdf_01000000__01002015___26a42a307f,取帅印,院子,秦怀玉,对话,1,,候着。,adjacency,
