doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01001002___575bd35247,洪羊洞,忠义,8,杨继业以鬼魂形态登场，念白表明其忠魂身份，预示其魂魄将参与后续剧情。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,使命,4,杨延昭梦父杨继业托兆，告知前次盗骨为假，真骨在洪羊洞望乡台第三层，遂命孟良二下番营盗骨。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,悲情,3,孟良因误杀焦赞而羞愧自刎于洪羊洞，程宣掩埋二人后，骑走两匹马离去。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,亲情,2,# 《洪羊洞》；# （一名：《孟良盗骨》；一名：《三星归位》）,keyword
pdf_01000000__01001002___575bd35247,洪羊洞,情爱,2,家院告知焦赞，孟良所盗骨殖为假，真骨在洪羊洞望乡台。焦赞不满元帅只派孟良，假称染病，私自前往争功。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,争功,1,家院告知焦赞，孟良所盗骨殖为假，真骨在洪羊洞望乡台。焦赞不满元帅只派孟良，假称染病，私自前往争功。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,宫廷,1,赵德芳在太监簇拥下登场，为后续剧情铺垫，未见明显冲突或推进。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,家国,1,焦赞独自上场，未见其他角色，本场为简短过渡，未展开具体情节或冲突。,keyword
pdf_01000000__01001002___575bd35247,洪羊洞,幽冥,1,杨继业以鬼魂形态登场，念白表明其忠魂身份，预示其魂魄将参与后续剧情。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,愧疚,1,孟良因误杀焦赞而羞愧自刎于洪羊洞，程宣掩埋二人后，骑走两匹马离去。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,托梦,1,杨延昭梦父杨继业托兆，告知前次盗骨为假，真骨在洪羊洞望乡台第三层，遂命孟良二下番营盗骨。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,权力,1,赵德芳在太监簇拥下登场，为后续剧情铺垫，未见明显冲突或推进。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,牺牲,1,程宣送来孟良盗取的令公尸骨，并报告孟良误杀焦赞后自刎于洪羊洞，杨延昭闻讯悲痛呕血。,llm
pdf_01000000__01001002___575bd35247,洪羊洞,身份认同,1,孟良盘问更夫程宣，得知洪羊洞位置，并承诺带其回南朝。焦赞随后追来，程宣怀疑其加害孟良，决定从小道报信。,llm
