doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,郭荣,岑彭,对话/应答,对话,1,老夫郭荣。,pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,岑彭,杜茂,对话/应答,对话,1,本爵岑彭。,pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,杜茂,马武,对话/应答,对话,1,本爵杜茂。,pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,马武,郭荣,对话/应答,对话,2,本爵马武。,pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,郭荣,刘秀,对话/应答,对话,1,"今当万岁千秋之日,少时登殿,一同拜寿。香烟渺渺,圣驾临朝,分班伺候!(四太监引刘秀同上。)",pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,太监甲,对话/应答,对话,1,"内侍传孤旨意:命光禄寺大摆御宴,君臣同乐。",pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,太监甲,刘秀,对话/应答,对话,1,领旨!,pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,马武,对话/应答,对话,1,"众位皇兄,俱已在朝与寡人庆寿,惟有姚皇兄镇守草桥关,受尽风霜,孤心不安。",pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,郭荣,马武,对话/应答,对话,1,"且慢!万岁将姚皇兄调进京来,倘若柳蛮反上,何人抵挡?有道是:一载干戈动,十载不太平!",pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,马武,刘秀,对话/应答,对话,1,"万岁何不命马、杜、岑三人镇守草桥,料然无事!",pdf_01000000__01006003___dc57119794__line__000035,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,郭荣,刘秀,礼节/隶属,礼节/隶属,1,"今当万岁千秋之日,少时登殿,一同拜寿。香烟渺渺,圣驾临朝,分班伺候!(四太监引刘秀同上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,马武,提及,提及,1,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,岑彭,提及,提及,1,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,杜茂,提及,提及,1,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,姚期,提及,提及,1,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,1,【第一场】,刘秀,郭荣,提及,提及,1,"就依三位皇兄所奏,尊朕旨意:至草桥关,调换姚期,即日回都。退班。(郭荣、岑彭、杜茂、马武分班,四太监引刘秀同下。八手下自两边分上。)",pdf_01000000__01006003___dc57119794__line__000035,mention,
pdf_01000000__01006003___dc57119794,草桥关,2,【第二场】,姚期,中军,对话/应答,对话,3,"终朝边塞征胡奴,扫灭蛮夷定河山。",pdf_01000000__01006003___dc57119794__line__000041,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,2,【第二场】,中军,姚期,对话/应答,对话,2,"龙虎台前出入,貔貅帐内传唤。",pdf_01000000__01006003___dc57119794__line__000041,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,3,【第三场】,杜茂,姚期,对话/应答,对话,2,吓，姚皇兄！,pdf_01000000__01006003___dc57119794__line__000049,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,3,【第三场】,姚期,杜茂,对话/应答,对话,1,吓，杜皇兄！,pdf_01000000__01006003___dc57119794__line__000051,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,3,【第三场】,姚期,马武,对话/应答,对话,1,不必下马，请！,pdf_01000000__01006003___dc57119794__line__000055,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,3,【第三场】,马武,姚期,对话/应答,对话,1,吓！姚皇兄，待我下马。,pdf_01000000__01006003___dc57119794__line__000059,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,4,【第四场】,岑彭,姚期,对话/应答,对话,2,见，圣旨下，跪！,pdf_01000000__01006003___dc57119794__line__000069,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,4,【第四场】,姚期,岑彭,对话/应答,对话,1,万岁!,pdf_01000000__01006003___dc57119794__line__000071,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚夫人,姚能,对话/应答,对话,1,"夫君正朝堂,使我乐安康。",pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚能,姚刚,对话/应答,对话,1,"文韬武略广,",pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚刚,姚夫人,对话/应答,对话,2,母亲!,pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚夫人,姚刚,对话/应答,对话,1,"罢了,坐下。",pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚夫人,旗牌,对话/应答,对话,1,"想你父镇守草桥,那得一时安闲?坐在一旁,听为娘道来:",pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,旗牌,姚期,对话/应答,对话,1,王爷回府!,pdf_01000000__01006003___dc57119794__line__000075,adjacency,
pdf_01000000__01006003___dc57119794,草桥关,5,【第五场】,姚期,姚夫人,对话/应答,对话,3,"马、杜、岑奉王命草桥来镇,调老夫回朝转侍奉当今。",pdf_01000000__01006003___dc57119794__line__000075,adjacency,
