doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004014___d6eca0fe85,遗翠花,主仆关系,情爱,1,【第一场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,主仆关系,相思,1,【第一场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,情爱,欺骗与暴露,1,【第三场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,情爱,相思,1,【第一场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,情爱,试探,1,【第二场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,情爱,闺门礼教,1,【第三场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,情爱,阶级,1,【第二场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,欺骗与暴露,闺门礼教,1,【第三场】,scene_cooccurrence
pdf_01000000__01004014___d6eca0fe85,遗翠花,试探,阶级,1,【第二场】,scene_cooccurrence
