doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01002017___248eca40c2,黑风帕,1,【第一场】,【第一场】,忠义与私心,忠义,1,杨八妹；高旺；高来,杨八妹奉太君命到雅志搬兵，高旺不愿发兵，与高来设计躲避。高来被杨八妹吓出实情，二人用计引出高旺，高旺被迫相见。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,1,【第一场】,【第一场】,智谋与计策,权谋,1,杨八妹；高旺；高来,杨八妹奉太君命到雅志搬兵，高旺不愿发兵，与高来设计躲避。高来被杨八妹吓出实情，二人用计引出高旺，高旺被迫相见。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,1,【第一场】,【第一场】,君臣关系,家国,1,杨八妹；高旺；高来,杨八妹奉太君命到雅志搬兵，高旺不愿发兵，与高来设计躲避。高来被杨八妹吓出实情，二人用计引出高旺，高旺被迫相见。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,2,【第二场】,【第二场】,智斗,智斗,1,张保；杨八妹；高旺,杨八妹与高旺来到关前，高旺假扮番将马夫与守关张保周旋，试图骗取过关，但张保识破并拒绝开关，双方对峙。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,2,【第二场】,【第二场】,过关,过关,1,张保；杨八妹；高旺,杨八妹与高旺来到关前，高旺假扮番将马夫与守关张保周旋，试图骗取过关，但张保识破并拒绝开关，双方对峙。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,2,【第二场】,【第二场】,伪装与识破,伪装与识破,1,张保；杨八妹；高旺,杨八妹与高旺来到关前，高旺假扮番将马夫与守关张保周旋，试图骗取过关，但张保识破并拒绝开关，双方对峙。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,3,【第三场】,【第三场】,斗法,斗法,1,张保；高旺,张保不敌高旺，欲使黑风擒敌，不料高旺亦精通黑风之术，自称老祖宗，最终张保败逃。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,3,【第三场】,【第三场】,以技克技,以技克技,1,张保；高旺,张保不敌高旺，欲使黑风擒敌，不料高旺亦精通黑风之术，自称老祖宗，最终张保败逃。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,3,【第三场】,【第三场】,自信与傲慢,自信与傲慢,1,张保；高旺,张保不敌高旺，欲使黑风擒敌，不料高旺亦精通黑风之术，自称老祖宗，最终张保败逃。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,4,【第四场】,【第四场】,战斗,战争,1,张保；鞑婆；高旺,张保被高旺击败，鞑婆出关迎战，二人交手后鞑婆不敌退走。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,4,【第四场】,【第四场】,对抗,对抗,1,张保；鞑婆；高旺,张保被高旺击败，鞑婆出关迎战，二人交手后鞑婆不敌退走。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,4,【第四场】,【第四场】,胜负,胜负,1,张保；鞑婆；高旺,张保被高旺击败，鞑婆出关迎战，二人交手后鞑婆不敌退走。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,5,【第五场】,【第五场】,阵法斗法,战争,1,四青袍；鞑婆；高旺,鞑婆布下黑风阵，高旺被困，被迫变猫变犬逃生，后识破阵法弱点，以火攻破阵，追击鞑婆。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,5,【第五场】,【第五场】,智勇破敌,智勇破敌,1,四青袍；鞑婆；高旺,鞑婆布下黑风阵，高旺被困，被迫变猫变犬逃生，后识破阵法弱点，以火攻破阵，追击鞑婆。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,5,【第五场】,【第五场】,生死抉择,悲情,1,四青袍；鞑婆；高旺,鞑婆布下黑风阵，高旺被困，被迫变猫变犬逃生，后识破阵法弱点，以火攻破阵，追击鞑婆。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,6,【第六场】,【第六场】,家庭团聚,亲情,1,张保；张兰英；鞑婆；高旺,高旺与妻子张兰英在城楼相认，通过黑风帕验证身份，并得知儿子张保和儿媳鞑婆的身份，家庭团聚。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,6,【第六场】,【第六场】,身份验证,身份验证,1,张保；张兰英；鞑婆；高旺,高旺与妻子张兰英在城楼相认，通过黑风帕验证身份，并得知儿子张保和儿媳鞑婆的身份，家庭团聚。,llm
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
pdf_01000000__01002017___248eca40c2,黑风帕,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《黑风帕》；# （一名：《牧虎关》；一名：《背鞭认子》）,keyword
