doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005005___45b85eecde,沙陀国,1,【第一场】,【第一场】,忠义与私怨,忠义,1,李克用；李嗣源,李嗣源报告黄巢造反、唐王被赶至西岐，李克用先下令兴唐灭巢，后因旧怨追回将令，得知程敬思到来后摆队相迎。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,1,【第一场】,【第一场】,权力与服从,权力与服从,1,李克用；李嗣源,李嗣源报告黄巢造反、唐王被赶至西岐，李克用先下令兴唐灭巢，后因旧怨追回将令，得知程敬思到来后摆队相迎。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,2,【第二场】,【第二场】,重逢,重逢,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,2,【第二场】,【第二场】,情谊,情爱,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,2,【第二场】,【第二场】,岁月,岁月,1,李克用；李嗣源；程敬思,程敬思与李克用久别重逢，互叹衰老，以礼相迎，挽手而行，展现深厚情谊。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,3,【第三场】,【第三场】,忠义,忠义,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,3,【第三场】,【第三场】,权力博弈,权力博弈,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,3,【第三场】,【第三场】,恩情与利益,情爱,1,李克用；李嗣源；程敬思,程敬思奉唐王命到沙陀国请李克用发兵灭黄巢，李克用收珠宝却拒发兵，程敬思以圣旨相逼，李克用怒斩李嗣源，程敬思求情救下太保。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,4,【第四场】,【第四场】,忠义,忠义,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,4,【第四场】,【第四场】,亲情,亲情,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,4,【第四场】,【第四场】,权力博弈,权力博弈,1,二王娘；大王娘；李嗣源,李嗣源向二位王娘哭诉程敬思搬兵、父王不发兵反欲斩他，程叔父讲情得救，王娘们闻讯后决定出面干预。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,5,【第五场】,【第五场】,忠义救主,忠义,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,5,【第五场】,【第五场】,夫妻权力博弈,亲情,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,5,【第五场】,【第五场】,权谋与妥协,权谋,1,二王娘；大王娘；李克用；李嗣源；程敬思,程敬思向李克用搬兵救唐王，李克用因旧誓拒绝发兵。二位王娘强行介入，夺令箭命李嗣源传令发兵，迫使李克用顺水推舟同意出兵。,llm
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《沙陀国》,keyword
pdf_01000000__01005005___45b85eecde,沙陀国,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《沙陀国》,keyword
