doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005002___c9467a74fd,浣纱记,1,【第一场】,【第一场】,逃亡,悲情,1,伍员；渔父,伍员被追兵所迫，至江边遇渔父。渔父本不渡人，因伍员自称被难而相助。渔父以梦兆歌暗示伍员不凡，伍员谨慎未敢直言身份。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,1,【第一场】,【第一场】,信任,使命,1,伍员；渔父,伍员被追兵所迫，至江边遇渔父。渔父本不渡人，因伍员自称被难而相助。渔父以梦兆歌暗示伍员不凡，伍员谨慎未敢直言身份。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,2,【第二场】,【第二场】,恩义,忠义,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,2,【第二场】,【第二场】,牺牲,牺牲,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,2,【第二场】,【第二场】,逃亡,悲情,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,2,【第二场】,【第二场】,信任,使命,1,伍员；浣纱女,伍员逃亡至吴国途中饥饿，向浣纱女乞食。浣纱女起初拒绝，后因伍员诉说落难而施舍。伍员请求保密行踪，浣纱女为表决心投水自尽。,llm
pdf_01000000__01005002___c9467a74fd,浣纱记,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
pdf_01000000__01005002___c9467a74fd,浣纱记,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《浣纱记》；# （一名：《子胥投吴》；一名：《芦中人》）,keyword
