doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001013___2ec29dd171,天水关,1,【第一场】,【第一场】,忠君报国,忠义,1,内侍；刘禅；诸葛亮,诸葛亮上表请求北伐，刘禅虽不舍但最终同意，并承诺次日长亭饯行。,llm
pdf_01000000__01001013___2ec29dd171,天水关,1,【第一场】,【第一场】,北伐决策,北伐决策,1,内侍；刘禅；诸葛亮,诸葛亮上表请求北伐，刘禅虽不舍但最终同意，并承诺次日长亭饯行。,llm
pdf_01000000__01001013___2ec29dd171,天水关,1,【第一场】,【第一场】,君臣关系,家国,1,内侍；刘禅；诸葛亮,诸葛亮上表请求北伐，刘禅虽不舍但最终同意，并承诺次日长亭饯行。,llm
pdf_01000000__01001013___2ec29dd171,天水关,2,【第二场】,【第二场】,忠君报国,忠义,1,关兴；刘禅；太监；张苞；诸葛亮；赵云；马岱；魏延,刘禅与诸葛亮在长亭饯行，众将整装待发。诸葛亮嘱托朝中政务，刘禅赐酒送别，赵云表态报恩，大军起营出征。,llm
pdf_01000000__01001013___2ec29dd171,天水关,2,【第二场】,【第二场】,出征,出征,1,关兴；刘禅；太监；张苞；诸葛亮；赵云；马岱；魏延,刘禅与诸葛亮在长亭饯行，众将整装待发。诸葛亮嘱托朝中政务，刘禅赐酒送别，赵云表态报恩，大军起营出征。,llm
pdf_01000000__01001013___2ec29dd171,天水关,2,【第二场】,【第二场】,君臣信任,家国,1,关兴；刘禅；太监；张苞；诸葛亮；赵云；马岱；魏延,刘禅与诸葛亮在长亭饯行，众将整装待发。诸葛亮嘱托朝中政务，刘禅赐酒送别，赵云表态报恩，大军起营出征。,llm
pdf_01000000__01001013___2ec29dd171,天水关,3,【第三场】,【第三场】,忠勇,忠义,1,四绿龙套；姜维；报子；马遵,马遵因韩德父子战败而高悬免战牌，姜维主动请缨，受命率本部人马迎战赵云，并表达擒孔明捉赵云的决心。,llm
pdf_01000000__01001013___2ec29dd171,天水关,3,【第三场】,【第三场】,智谋,权谋,1,四绿龙套；姜维；报子；马遵,马遵因韩德父子战败而高悬免战牌，姜维主动请缨，受命率本部人马迎战赵云，并表达擒孔明捉赵云的决心。,llm
pdf_01000000__01001013___2ec29dd171,天水关,3,【第三场】,【第三场】,对抗,对抗,1,四绿龙套；姜维；报子；马遵,马遵因韩德父子战败而高悬免战牌，姜维主动请缨，受命率本部人马迎战赵云，并表达擒孔明捉赵云的决心。,llm
pdf_01000000__01001013___2ec29dd171,天水关,4,【第四场】,【第四场】,忠勇,忠义,1,姜维；赵云,赵云与姜维在战场相遇，赵云自报家门，姜维不惧并扬言擒拿赵云，二人交锋后姜维获胜，准备回营报功。,llm
pdf_01000000__01001013___2ec29dd171,天水关,4,【第四场】,【第四场】,对抗,对抗,1,姜维；赵云,赵云与姜维在战场相遇，赵云自报家门，姜维不惧并扬言擒拿赵云，二人交锋后姜维获胜，准备回营报功。,llm
pdf_01000000__01001013___2ec29dd171,天水关,4,【第四场】,【第四场】,英雄相惜,英雄相惜,1,姜维；赵云,赵云与姜维在战场相遇，赵云自报家门，姜维不惧并扬言擒拿赵云，二人交锋后姜维获胜，准备回营报功。,llm
