doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004014___d6eca0fe85,遗翠花,翠香,相公,命令,10,协助；命令；对抗；对话；提及；试探,"在闺阁奉了姑娘命,她命我书馆下书来。将身儿来至在书馆外,尊一声相公开门来。",llm_refined,0.95
pdf_01000000__01004014___d6eca0fe85,遗翠花,相公,翠香,命令,9,协助；命令；对话；提及,"你看这个丫头,我在书房好好的念书,被这丫头左一封书,右一封信,拿我请的来,弄得这个歹相。她家小姐生得这么好看。我将翠香哨将起来,叫她拿小姐背将出来,让我饱饱",llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,翠香,老夫人,对抗,5,劝阻；命令；对话；提及；礼节/隶属,"人家好容易把人请得来了。我说进来,她说出去。老夫人不在,待我来呼唬呼唬他。",llm_refined,0.8
pdf_01000000__01004014___d6eca0fe85,遗翠花,老夫人,翠香,命令,4,同场共现；命令；对话；提及,开门来,llm_refined,0.85
pdf_01000000__01004014___d6eca0fe85,遗翠花,小姐,翠香,命令,2,命令；对话；提及,小姐命翠香去请相公,llm_refined,0.85
pdf_01000000__01004014___d6eca0fe85,遗翠花,相公,小姐,试探,2,命令；对话；提及；试探,"哦,你家小姐,命你下书来了?",llm_refined,0.75
pdf_01000000__01004014___d6eca0fe85,遗翠花,相公,老夫人,提及,2,对话；提及,老夫人要在怎么样?,llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,翠香,小姐,命令,2,命令；对抗；对话；提及,"小姐不必说此话,翠香言来听分明:姑娘请回绣阁内,",llm_refined,0.8
pdf_01000000__01004014___d6eca0fe85,遗翠花,小姐,相公,对抗,1,对抗；对话；提及,你是个哪家一秀才，你大胆闯进我的绣阁来,llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,小姐,老夫人,对话,1,对话,参见母亲。,llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,相公,翠香相公,对话,1,对话,"猛然间睁开了昏花眼,忽听门外有人言。强打精神开门望,是哪一个前来叫门,是哪一个前来叫门?",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,翠香相公,相公,命令,1,命令,"相公吓,好了。好了。那边厢来了个女天仙。小姑娘你请到书馆坐定,回过头来把门关。",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,翠香相公,翠香,对话,1,对话,"相公吓,好了。好了。那边厢来了个女天仙。小姑娘你请到书馆坐定,回过头来把门关。",llm_refined,0.7
pdf_01000000__01004014___d6eca0fe85,遗翠花,老夫人,小姐,对话,1,对话,"罢了,坐下。儿的病体如何?",llm_refined,0.9
pdf_01000000__01004014___d6eca0fe85,遗翠花,老夫人,相公,对抗,1,对抗；对话,作错此事，真真岂有,llm_refined,0.85
