doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005012___3a15b05878,海潮珠,1,【第一场】,【第一场】,猜忌,猜忌,1,家院；崔杼；棠姜,崔杼回府假称得病，试探棠姜，发现其前往花园降香，疑其有私，持剑追杀。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,1,【第一场】,【第一场】,背叛,背叛,1,家院；崔杼；棠姜,崔杼回府假称得病，试探棠姜，发现其前往花园降香，疑其有私，持剑追杀。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,1,【第一场】,【第一场】,复仇,复仇,1,家院；崔杼；棠姜,崔杼回府假称得病，试探棠姜，发现其前往花园降香，疑其有私，持剑追杀。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,3,【第三场】,【第三场】,忠奸对立,忠义,1,大夫；太监；齐王,大夫上殿奏报崔子回朝，太监进谗言诬其假病，齐王听信欲问斩，大夫建议探病，太监借故告假，齐王执意摆驾。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,3,【第三场】,【第三场】,昏庸误国,家国,1,大夫；太监；齐王,大夫上殿奏报崔子回朝，太监进谗言诬其假病，齐王听信欲问斩，大夫建议探病，太监借故告假，齐王执意摆驾。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,3,【第三场】,【第三场】,谗言惑主,谗言惑主,1,大夫；太监；齐王,大夫上殿奏报崔子回朝，太监进谗言诬其假病，齐王听信欲问斩，大夫建议探病，太监借故告假，齐王执意摆驾。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,4,【第四场】,【第四场】,奸情,情爱,1,大夫；太监；家院；崔杼；棠姜；齐王；龙套甲,崔杼装病试探棠姜，棠姜借机与齐王调情，崔杼暗中窥见二人私会，愤怒斥责奸夫淫妇。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,4,【第四场】,【第四场】,背叛,背叛,1,大夫；太监；家院；崔杼；棠姜；齐王；龙套甲,崔杼装病试探棠姜，棠姜借机与齐王调情，崔杼暗中窥见二人私会，愤怒斥责奸夫淫妇。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,4,【第四场】,【第四场】,权力斗争,权力斗争,1,大夫；太监；家院；崔杼；棠姜；齐王；龙套甲,崔杼装病试探棠姜，棠姜借机与齐王调情，崔杼暗中窥见二人私会，愤怒斥责奸夫淫妇。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,4,【第四场】,【第四场】,嫉妒,嫉妒,1,大夫；太监；家院；崔杼；棠姜；齐王；龙套甲,崔杼装病试探棠姜，棠姜借机与齐王调情，崔杼暗中窥见二人私会，愤怒斥责奸夫淫妇。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,5,【第六场】,【第六场】,复仇,复仇,1,崔杼；棠姜,崔杼追杀棠姜，棠姜求饶，崔杼怒斥其为贱人并杀死棠姜，冲突达到高潮。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,5,【第六场】,【第六场】,权力,权力,1,崔杼；棠姜,崔杼追杀棠姜，棠姜求饶，崔杼怒斥其为贱人并杀死棠姜，冲突达到高潮。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,5,【第六场】,【第六场】,背叛,背叛,1,崔杼；棠姜,崔杼追杀棠姜，棠姜求饶，崔杼怒斥其为贱人并杀死棠姜，冲突达到高潮。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,6,【第七场】,【第七场】,权力斗争,权力斗争,1,大夫；太监；崔杼,崔杼与大夫合谋，崔杼杀太监后欲进宫杀院，大夫建议保幼主登基并承诺担当，二人达成同盟。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,6,【第七场】,【第七场】,政变,政变,1,大夫；太监；崔杼,崔杼与大夫合谋，崔杼杀太监后欲进宫杀院，大夫建议保幼主登基并承诺担当，二人达成同盟。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,6,【第七场】,【第七场】,同盟,同盟,1,大夫；太监；崔杼,崔杼与大夫合谋，崔杼杀太监后欲进宫杀院，大夫建议保幼主登基并承诺担当，二人达成同盟。,llm
pdf_01000000__01005012___3a15b05878,海潮珠,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《海潮珠》；# （一名：《崔子弑君》；一名：《碧尘帕》）,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《海潮珠》；# （一名：《崔子弑君》；一名：《碧尘帕》）,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《海潮珠》；# （一名：《崔子弑君》；一名：《碧尘帕》）,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《海潮珠》；# （一名：《崔子弑君》；一名：《碧尘帕》）,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,2,【第二场】,【第二场】,权谋,权谋,1,,,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,2,【第二场】,【第二场】,家国,家国,1,,,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,2,【第二场】,【第二场】,亲情,亲情,1,,,keyword
pdf_01000000__01005012___3a15b05878,海潮珠,2,【第二场】,【第二场】,离散,离散,1,,,keyword
