doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005012___3a15b05878,海潮珠,亲情,家国,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,亲情,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,亲情,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,复仇,背叛,2,【第一场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,家国,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,家国,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,权谋,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,同盟,政变,1,【第七场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,同盟,权力斗争,1,【第七场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,复仇,权力,1,【第六场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,复仇,猜忌,1,【第一场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,嫉妒,情爱,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,嫉妒,权力斗争,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,嫉妒,背叛,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,家国,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,家国,谗言惑主,1,【第三场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,忠义,谗言惑主,1,【第三场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,情爱,权力斗争,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,情爱,背叛,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,政变,权力斗争,1,【第七场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,权力,背叛,1,【第六场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,权力斗争,背叛,1,【第四场】,scene_cooccurrence
pdf_01000000__01005012___3a15b05878,海潮珠,猜忌,背叛,1,【第一场】,scene_cooccurrence
