doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01005003___0fd7bac795,天雷报,周氏,张元秀,对抗,10,劝阻；对抗；对话,周氏指责张元秀赶走儿子，说病从张元秀身上所起。,llm_refined,0.95
pdf_01000000__01005003___0fd7bac795,天雷报,张元秀,周氏,对抗,10,协助；同场共现；对抗；对话；提及,张元秀骂周氏为老乞婆，并说因她不生育而恨。,llm_refined,0.95
pdf_01000000__01005003___0fd7bac795,天雷报,周小义,张元秀,协助,3,协助；同场共现；对话,周小义告知新科状元像张继保，并答应开道引路。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,张元秀,张继保,对抗,3,对抗；对话；提及,张元秀认子，张继保拒不承认并赶走。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,周氏,张继保,对抗,2,对抗；对话；提及,周氏认子，张继保骂为老乞婆并推下。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,张元秀,周小义,对话,2,对话；提及,张元秀与周小义在清风亭对话，周小义指认新科状元。,llm_refined,0.85
pdf_01000000__01005003___0fd7bac795,天雷报,周小义,周氏,对话,1,对话,周小义在清风亭认出张元秀，并告知周氏。,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,周小义,张继保,对抗,1,对抗；对话,周小义试图通报，张继保禁止闲人往来。,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,周小义,雷祖,旁观,1,对话；旁观,周小义在雷祖降罚时惊恐旁观，说‘哎吓，我不敢要呢。’,llm_refined,0.75
pdf_01000000__01005003___0fd7bac795,天雷报,周桂英,薛荣,同场共现,1,同场共现,薛荣、周桂英同上场。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,周氏,周小义,对话,1,对话,周氏呼唤周小义‘咳，继保儿……’。,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,张元秀,青袍甲,对话,1,对话,张元秀反问青袍甲‘作什么？’。,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,张继保,周小义,命令,1,同场共现；命令；对话,张继保命周小义传地方。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,张继保,周氏,对抗,1,对话,张继保骂周氏为老乞婆，并命人将其推下。,llm_refined,0.85
pdf_01000000__01005003___0fd7bac795,天雷报,张继保,张元秀,对抗,1,对话,张继保质问张元秀‘谁是你的儿子？’并拒绝认亲。,llm_refined,0.85
pdf_01000000__01005003___0fd7bac795,天雷报,张继保,青袍甲,命令,1,命令；对话,张继保命青袍甲赏钱并赶人。,llm_refined,0.9
pdf_01000000__01005003___0fd7bac795,天雷报,薛荣,周桂英,提及,1,提及,薛荣念白提及儿子赴考，周桂英同场。,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,雷祖,张继保,对抗,1,对抗；提及,雷祖命雷将、闪将追打张继保，将其打死。,llm_refined,0.95
pdf_01000000__01005003___0fd7bac795,天雷报,雷神,周小义,对话,1,对话,雷神自述‘当年纣朝为大臣……玉帝封我五雷神。’,llm_refined,0.8
pdf_01000000__01005003___0fd7bac795,天雷报,青袍甲,张元秀,对话,1,对话,青袍甲呵斥张元秀‘嘚！’。,llm_refined,0.8
