doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,公案,2,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,司法不公,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,亲情,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,使命,公案,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,使命,天象示警,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,使命,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,司法不公,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,天象示警,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,公案,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,司法不公,贫苦,1,【第一场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,天象示警,孝道,1,【第二场】,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005006___1bd930fcea,六月雪,战争,权谋,1,序幕/前置内容,scene_cooccurrence
