doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005006___1bd930fcea,六月雪,1,【第一场】,【第一场】,冤屈,公案,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,1,【第一场】,【第一场】,贫苦,贫苦,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,1,【第一场】,【第一场】,亲情,亲情,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,1,【第一场】,【第一场】,司法不公,司法不公,1,禁婆；窦娥；蔡母,窦娥在监中向禁婆哭诉冤情，禁婆起初索贿打骂，后因同情而倾听。蔡母前来探望，禁婆告知窦娥即将被斩首，婆媳悲痛欲绝。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,2,【第二场】,【第二场】,冤屈,公案,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,2,【第二场】,【第二场】,天象示警,天象示警,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,2,【第二场】,【第二场】,孝道,孝道,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,2,【第二场】,【第二场】,命运转折,使命,1,二刀斧手；旗牌；禁婆；窦娥；蔡母；钱惠命,窦娥被押赴法场，临刑前恳求刀斧手隐藏尸首以免婆婆受惊。婆婆前来祭别，六月天降大雪，窦太师经过认为有冤，下令发回重审，窦娥得救。,llm
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
pdf_01000000__01005006___1bd930fcea,六月雪,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《六月雪》；# （一名：《斩窦娥》；一名：《羊肚汤》）,keyword
