doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,【第一场】,手足之情,情爱,1,二家院；邓伯道；邓元；邓方,邓伯道携二子祭奠亡弟，坟前哀悼时突闻黑水国造反，祸事临头，仓促返家。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,【第一场】,丧亲之痛,悲情,1,二家院；邓伯道；邓元；邓方,邓伯道携二子祭奠亡弟，坟前哀悼时突闻黑水国造反，祸事临头，仓促返家。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,【第二场】,战乱离散,战争,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,【第二场】,家族责任,使命,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,【第二场】,主仆情义,忠义,1,二家院；众家丁；邓伯道；金氏,黑水国造反逼近，邓伯道决定携弟妇金氏及二子逃往潼关，将家财托付众家丁，全家拜别后匆忙离去。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,3,【第三场】,【第三场】,侵略,侵略,1,番王,番王石勒率军一路斩关夺寨，抵达文水县，下令巴都鲁继续进攻，展现其侵略势头。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,3,【第三场】,【第三场】,战争,战争,1,番王,番王石勒率军一路斩关夺寨，抵达文水县，下令巴都鲁继续进攻，展现其侵略势头。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,4,【第四场】,【第四场】,逃亡,悲情,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,4,【第四场】,【第四场】,战乱,战争,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,4,【第四场】,【第四场】,家庭离散,亲情,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,4,【第四场】,【第四场】,苦难,苦难,1,邓伯道；邓方；金氏,邓伯道一家逃难途中，翻山越岭，遭遇番兵追击，金氏被风旗卷走，众人失散，危机加剧。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,5,【第五场】,【第五场】,舍己为人,舍己为人,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,5,【第五场】,【第五场】,亲情与责任,亲情,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,5,【第五场】,【第五场】,忠义,忠义,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,5,【第五场】,【第五场】,乱世离散,离散,1,邓伯道；邓元；邓方；金氏,邓伯道为保侄儿邓方，忍痛将亲子邓元绑在桑树上并留下血书，携侄儿逃难。金氏逃脱贼兵后救下邓元，二人相认并决定投奔潼关。,llm
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
pdf_01000000__01001007___1b262d262b,桑园寄子,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《桑园寄子》（一名：《黑水国》）,keyword
