doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005009___5df172a065,孝感天,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,悔恨与遗憾,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,悲情,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,亲情,阴阳相隔,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,孝道,悲情,1,【第一场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,孝道,情爱,1,【第一场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,悔恨与遗憾,悲情,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,悔恨与遗憾,阴阳相隔,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,悲情,情爱,1,【第一场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,悲情,阴阳相隔,1,【第二场】,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005009___5df172a065,孝感天,权谋,离散,1,序幕/前置内容,scene_cooccurrence
