doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005009___5df172a065,孝感天,1,【第一场】,【第一场】,孝道,孝道,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,1,【第一场】,【第一场】,溺爱之害,情爱,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,1,【第一场】,【第一场】,生死离别,悲情,1,共叔段；魏氏,共叔段与魏氏鬼魂登场，因母后姜夫人溺爱反遭毒害，二人决定托梦劝解思儿心切的母亲。,llm
pdf_01000000__01005009___5df172a065,孝感天,2,【第二场】,【第二场】,母子亲情,亲情,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
pdf_01000000__01005009___5df172a065,孝感天,2,【第二场】,【第二场】,悔恨与遗憾,悔恨与遗憾,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
pdf_01000000__01005009___5df172a065,孝感天,2,【第二场】,【第二场】,阴阳相隔,阴阳相隔,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
pdf_01000000__01005009___5df172a065,孝感天,2,【第二场】,【第二场】,孤独与哀伤,悲情,1,二宫女；共叔段；武姜；魏氏,武姜被迁居颍地，思念亡子共叔段与儿媳魏氏。梦中与二人鬼魂相见，共叔段悔恨当初，魏氏劝慰，母子阴阳相隔，武姜悲痛难舍。,llm
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《孝感天》,keyword
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《孝感天》,keyword
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《孝感天》,keyword
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《孝感天》,keyword
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《孝感天》,keyword
pdf_01000000__01005009___5df172a065,孝感天,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《孝感天》,keyword
