doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01003012___c2beeb2822,彩楼配,使命,情爱,2,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,世俗偏见,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,世俗偏见,阶级差异,1,【第二场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,使命,女性自主,1,【第三场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,使命,贫富对比,1,【第四场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,使命,阶级与身份,1,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,女性自主,情爱,1,【第三场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,情爱,阶级与身份,1,【第一场】,scene_cooccurrence
pdf_01000000__01003012___c2beeb2822,彩楼配,情爱,阶级差异,1,【第二场】,scene_cooccurrence
