doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005011___ce48065512,回荆州,1,【第一场】,【第一场】,婚姻与政治,情爱,1,侍儿；刘备；孙尚香,孙尚香设枪刀阵试探刘备胆量，刘备要求撤去枪刀方进宫，孙尚香撤去后二人相见，刘备告知孙权与周瑜的计谋，孙尚香承诺相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,1,【第一场】,【第一场】,信任与试探,使命,1,侍儿；刘备；孙尚香,孙尚香设枪刀阵试探刘备胆量，刘备要求撤去枪刀方进宫，孙尚香撤去后二人相见，刘备告知孙权与周瑜的计谋，孙尚香承诺相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,1,【第一场】,【第一场】,英雄气概,英雄气概,1,侍儿；刘备；孙尚香,孙尚香设枪刀阵试探刘备胆量，刘备要求撤去枪刀方进宫，孙尚香撤去后二人相见，刘备告知孙权与周瑜的计谋，孙尚香承诺相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,2,【第二场】,【第二场】,计谋与反计,权谋,1,丁奉；刘备；周瑜；孙尚香；徐盛；赵云,周瑜得知刘备在江南招亲，设计送信孙权；赵云假报曹操攻荆州，劝刘备逃走，孙尚香识破后决定相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,2,【第二场】,【第二场】,夫妻信任,亲情,1,丁奉；刘备；周瑜；孙尚香；徐盛；赵云,周瑜得知刘备在江南招亲，设计送信孙权；赵云假报曹操攻荆州，劝刘备逃走，孙尚香识破后决定相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,2,【第二场】,【第二场】,忠义与背叛,忠义,1,丁奉；刘备；周瑜；孙尚香；徐盛；赵云,周瑜得知刘备在江南招亲，设计送信孙权；赵云假报曹操攻荆州，劝刘备逃走，孙尚香识破后决定相助。,llm
pdf_01000000__01005011___ce48065512,回荆州,3,【第五场】,【第五场】,忠义,忠义,1,张飞；诸葛亮,张飞因刘备久去未归而怒闯宝帐质问诸葛亮，诸葛亮命其率兵埋伏芦花荡，只拿不杀周瑜。,llm
pdf_01000000__01005011___ce48065512,回荆州,3,【第五场】,【第五场】,智谋,权谋,1,张飞；诸葛亮,张飞因刘备久去未归而怒闯宝帐质问诸葛亮，诸葛亮命其率兵埋伏芦花荡，只拿不杀周瑜。,llm
pdf_01000000__01005011___ce48065512,回荆州,3,【第五场】,【第五场】,将帅关系,将帅关系,1,张飞；诸葛亮,张飞因刘备久去未归而怒闯宝帐质问诸葛亮，诸葛亮命其率兵埋伏芦花荡，只拿不杀周瑜。,llm
pdf_01000000__01005011___ce48065512,回荆州,4,【第六场】,【第六场】,行军,战争,1,张飞,张飞独自上场，过场后下场，为后续剧情做简单过渡。,llm
