doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01002001___d30790f7a7,李陵碑,1,【第一场】,【第一场】,忠义,忠义,1,杨延嗣,杨延嗣登场，自述赤胆忠心却落得青史留名，暗示其忠义与悲剧命运。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,1,【第一场】,【第一场】,悲剧,悲情,1,杨延嗣,杨延嗣登场，自述赤胆忠心却落得青史留名，暗示其忠义与悲剧命运。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,2,【第二场】,【第二场】,忠孝,忠义,1,杨延嗣；杨延昭；杨继业,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,2,【第二场】,【第二场】,父子情,亲情,1,杨延嗣；杨延昭；杨继业,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,2,【第二场】,【第二场】,战争悲剧,战争,1,杨延嗣；杨延昭；杨继业,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,2,【第二场】,【第二场】,命运,使命,1,杨延嗣；杨延昭；杨继业,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,3,【第三场】,【第三场】,忠勇抗敌,忠义,1,杨延昭；耶律休,杨延昭与辽将耶律休遭遇，耶律休奉命巡营并拦截杨延昭，双方交战，耶律休败退，杨延昭继续前行。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,3,【第三场】,【第三场】,战争冲突,战争,1,杨延昭；耶律休,杨延昭与辽将耶律休遭遇，耶律休奉命巡营并拦截杨延昭，双方交战，耶律休败退，杨延昭继续前行。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,4,【第四场】,【第四场】,忠义,忠义,1,杨延昭,杨延昭成功逃出虎口，决定返回朝廷。本场为过渡性场景，展现主角脱险后的决断。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,4,【第四场】,【第四场】,归朝,家国,1,杨延昭,杨延昭成功逃出虎口，决定返回朝廷。本场为过渡性场景，展现主角脱险后的决断。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,5,【第五场】,【第五场】,忠义,忠义,1,四老军；探子；杨继业,杨继业被困两狼山，粮尽援绝，悲叹杨家将惨烈遭遇，痛斥潘洪奸佞，战马被胡儿绞倒，无奈寻避风所。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,5,【第五场】,【第五场】,悲壮,悲情,1,四老军；探子；杨继业,杨继业被困两狼山，粮尽援绝，悲叹杨家将惨烈遭遇，痛斥潘洪奸佞，战马被胡儿绞倒，无奈寻避风所。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,5,【第五场】,【第五场】,奸佞误国,家国,1,四老军；探子；杨继业,杨继业被困两狼山，粮尽援绝，悲叹杨家将惨烈遭遇，痛斥潘洪奸佞，战马被胡儿绞倒，无奈寻避风所。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,5,【第五场】,【第五场】,绝境,绝境,1,四老军；探子；杨继业,杨继业被困两狼山，粮尽援绝，悲叹杨家将惨烈遭遇，痛斥潘洪奸佞，战马被胡儿绞倒，无奈寻避风所。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《李陵碑》 （一名：《两狼山》；一名：《苏武庙》）,keyword
pdf_01000000__01002001___d30790f7a7,李陵碑,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《李陵碑》 （一名：《两狼山》；一名：《苏武庙》）,keyword
pdf_01000000__01002001___d30790f7a7,李陵碑,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《李陵碑》 （一名：《两狼山》；一名：《苏武庙》）,keyword
