doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01002001___d30790f7a7,李陵碑,亲情,战争,2,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,家国,忠义,2,【第四场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,忠义,悲情,2,【第一场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,忠义,战争,2,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,亲情,使命,1,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,亲情,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,使命,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,使命,战争,1,【第二场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,家国,悲情,1,【第五场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,家国,绝境,1,【第五场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,忠义,绝境,1,【第五场】,scene_cooccurrence
pdf_01000000__01002001___d30790f7a7,李陵碑,悲情,绝境,1,【第五场】,scene_cooccurrence
