doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01006005___1832274662,状元谱,孝道,家族传承,2,【第二场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,孝道,贫富变迁,2,【第二场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,家族传承,贫富变迁,2,【第二场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,慈善,1,【第一场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,亲情,贫富对比,1,【第一场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,孝道,浪子回头,1,【第三场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,家族传承,浪子回头,1,【第三场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,慈善,贫富对比,1,【第一场】,scene_cooccurrence
pdf_01000000__01006005___1832274662,状元谱,浪子回头,贫富变迁,1,【第三场】,scene_cooccurrence
