doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,忠义,2,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,战争,2,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,牺牲,2,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,权力与服从,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,亲情,牺牲,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,伦理困境,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,伦理困境,牺牲,1,【第二场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,权力与服从,1,【第四场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,忠义,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,情爱,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,战争,生存困境,1,【第一场】,scene_cooccurrence
pdf_01000000__01003010___2fda4a58c1,战蒲关,权力与服从,牺牲,1,【第四场】,scene_cooccurrence
