doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01003010___2fda4a58c1,战蒲关,1,【第一场】,【第一场】,战争苦难,战争,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,1,【第一场】,【第一场】,忠义与牺牲,忠义,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,1,【第一场】,【第一场】,生存困境,生存困境,1,众百姓；刘忠；王霸,王霸感叹被围困的惨状，刘忠汇报城中粮尽、百姓易子而食的惨况，王霸悲痛不已。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,2,【第二场】,【第二场】,忠义,忠义,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,2,【第二场】,【第二场】,牺牲,牺牲,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,2,【第二场】,【第二场】,伦理困境,伦理困境,1,刘忠；王霸,刘忠得知王霸欲杀二夫人犒军，先劝阻并愿代死，后被迫接受命令，王霸亦欲自尽以全忠义。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,3,【第四场】,【第四场】,忠义,忠义,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,3,【第四场】,【第四场】,牺牲,牺牲,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,3,【第四场】,【第四场】,权力与服从,权力与服从,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,3,【第四场】,【第四场】,家庭伦理,亲情,1,刘忠；徐艳贞；旗牌；王霸,刘忠奉王霸之命，以借粮为名，实则暗示徐艳贞自尽以飨军。徐艳贞识破后欲拜别，被刘忠劝阻，王霸出现并下令处理尸体。,llm
pdf_01000000__01003010___2fda4a58c1,战蒲关,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
pdf_01000000__01003010___2fda4a58c1,战蒲关,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《战蒲关》；# （一名：《吃人肉》；一名：《杀妾犒军》）,keyword
