doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,王淑英,命令,23,协助；同场共现；命令；对话,你好生看守门户，我去去就来,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,孟月华,对抗,21,劝阻；命令；对抗；对话,王有道写休书，假称岳父母病重送妻回娘家,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王淑英,孟月华,协助,21,协助；对话；试探,嫂嫂放心，门户有我照应,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王淑英,王有道,汇报,19,协助；对话；汇报,王淑英告知王有道嫂嫂避雨御碑亭之事,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,王淑英,命令,17,命令；对话,王有道要求王淑英闭口无言,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,王有道,对抗,13,协助；对抗；对话,孟月华唱‘负义王魁比你强’，表达怨恨。,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,孟夫人,协助,11,协助；对话,月华解释归家原因，母亲挽留。,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟夫人,孟月华,对话,10,,"都只为前世里未曾修行,",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟德禄,孟月华,命令,10,劝阻；命令；对话,"有请员外安人。(孟明时、孟夫人同上,过场,同下。孟月华上,下。孟明时、孟夫人、孟月华同上。)",llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟明时,孟月华,协助,10,协助；对话；提及,孟明时安慰女儿，备酒消愁,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,孟德禄,对话,10,,"贤妹妹休取笑一同欢庆,且坐下作针旨散闷谈心。",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟明时,孟夫人,提及,8,对话；提及,"吓,安人,他夫妻见面,必有一番言语,你我到后堂闲话。(孟明时、孟夫人同下。)",mention,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,王有道,柳生春,对话,8,对话；提议；询问,"吓,年兄你可知那妇人姓氏否?",adjacency,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,孟月华,孟明时,汇报,7,协助；对话；汇报,孟月华向父母说明被休原因,llm,
pdf_01000000__01005010___9c2a4af4c4,御碑亭,柳生春,王有道,协助,7,协助；对话,柳生春与二进士同劝王有道接回妻子,llm,
