doc_id,doc_title,theme_label,weight,evidence,derived_by
pdf_01000000__01001012___3dcca783f4,黄鹤楼,权谋,5,刘备接东吴书信，诸葛亮识破周瑜奸计，仍劝刘备过江赴宴，仅派赵云保驾。张飞怒责诸葛亮，周瑜准备江口相迎。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,忠义,3,刘备接东吴书信，诸葛亮识破周瑜奸计，仍劝刘备过江赴宴，仅派赵云保驾。张飞怒责诸葛亮，周瑜准备江口相迎。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,试探,2,刘备与周瑜在江上会面，周瑜邀请刘备过船，刘备谨慎应对，赵云随行护卫，双方表面客气但暗藏机锋。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,冲突,1,周瑜设宴黄鹤楼，向刘备索要荆州，刘备推诿，赵云与周瑜激烈争执，赵云用计盗得令箭，护刘备脱险，周瑜发现后大怒。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,同盟与对抗,1,刘备与周瑜在江上会面，周瑜邀请刘备过船，刘备谨慎应对，赵云随行护卫，双方表面客气但暗藏机锋。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,家国,1,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,keyword
pdf_01000000__01001012___3dcca783f4,黄鹤楼,情爱,1,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,keyword
pdf_01000000__01001012___3dcca783f4,黄鹤楼,战争,1,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,keyword
pdf_01000000__01001012___3dcca783f4,黄鹤楼,权力争夺,1,周瑜设宴黄鹤楼，向刘备索要荆州，刘备推诿，赵云与周瑜激烈争执，赵云用计盗得令箭，护刘备脱险，周瑜发现后大怒。,llm
pdf_01000000__01001012___3dcca783f4,黄鹤楼,离散,1,# 《黄鹤楼》；# （一名：《过江赴宴》；一名：《竹中藏令》）,keyword
pdf_01000000__01001012___3dcca783f4,黄鹤楼,鸿门宴,1,周瑜设宴黄鹤楼，以吴侯之命为由挽留刘备，刘备欲探病被阻，二人表面客套实则暗藏机锋。,llm
