doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001010___86bc12e35b,黄金台,伊立,田单,对抗,10,对抗；对话,伊立坚持要搜府，田单阻拦,llm_refined,0.95
pdf_01000000__01001010___86bc12e35b,黄金台,田单,伊立,对抗,9,对话,水不清皆因是鱼儿搅混,llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,田单,田法章,协助,8,协助；对话,田单提议并安排田法章扮女装,llm_refined,0.95
pdf_01000000__01001010___86bc12e35b,黄金台,田法章,田单,对话,7,对话,时才间搀得我昏迷不醒,llm_refined,0.8
pdf_01000000__01001010___86bc12e35b,黄金台,田单,乳娘,命令,6,对话；提及,"哎呀,千岁,事到如今,讲什么“金枝玉叶”?龙驾要紧!乳娘,(乳娘允。)",llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,乳娘,田法章,协助,5,协助；对话,乳娘为田法章改扮并教导行走,llm_refined,0.95
pdf_01000000__01001010___86bc12e35b,黄金台,伊立,田法章,对抗,5,对抗；提及,伊立搜寻田法章，欲斩杀回奏,llm_refined,0.9
pdf_01000000__01001010___86bc12e35b,黄金台,田单,二衙役,命令,4,命令；对话,"叫人来掌红灯大街来上,若有那面生人细问端详",llm,
pdf_01000000__01001010___86bc12e35b,黄金台,伊立,乳娘,同场共现,3,同场共现；对话,（田法章、乳娘同下。四校尉、伊立同上。）,llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,田法章,乳娘,同场共现,3,同场共现,（田法章、乳娘同下。）,llm_refined,0.9
pdf_01000000__01001010___86bc12e35b,黄金台,田法章,伊立,对抗,3,同场共现；命令,"伊立与我结仇恨,要害小王命残生。",llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,二衙役,田单,对话,2,,有。,adjacency,
pdf_01000000__01001010___86bc12e35b,黄金台,伊立,四校尉,命令,2,对话,校尉的与我搜!,llm_refined,0.9
pdf_01000000__01001010___86bc12e35b,黄金台,家院,田单,汇报,2,对话,"今有伊公公带领许多校尉,前来搜府。",llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,田单,家院,评价,2,对话,好奸贼!,llm_refined,0.8
pdf_01000000__01001010___86bc12e35b,黄金台,衙役甲,衙役乙,协助,2,协助；对话,"伙计你看住他,我去讨赏",llm_refined,0.85
pdf_01000000__01001010___86bc12e35b,黄金台,乳娘,伊立,对话,1,对话,"是,姑娘有礼。",llm_refined,0.8
pdf_01000000__01001010___86bc12e35b,黄金台,乳娘,田单,对话,1,对话,是。,llm_refined,0.8
pdf_01000000__01001010___86bc12e35b,黄金台,二衙役,衙役甲,对话,1,,拿住了犯夜的了!,adjacency,
pdf_01000000__01001010___86bc12e35b,黄金台,四校尉,伊立,汇报,1,对话,有两个妇人。,llm_refined,0.85
