doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01003015___7938d34c45,阴阳河,乡风禁忌,幽冥,1,【第一场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,乡风禁忌,阴阳两隔,1,【第一场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,亲情,权谋,1,【第三场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,亲情,还阳重生,1,【第三场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,亲情,阴阳相隔,1,【第三场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,幽冥,阴阳两隔,1,【第一场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,权谋,还阳重生,1,【第三场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,权谋,阴阳相隔,1,【第三场】,scene_cooccurrence
pdf_01000000__01003015___7938d34c45,阴阳河,还阳重生,阴阳相隔,1,【第三场】,scene_cooccurrence
