doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01002019___9cf1474dd0,红鸾禧,1,【第一场】,【第一场】,救助,救助,1,二杆；众人；莫稽；金松；金玉奴,金玉奴救助饥寒秀才莫稽，金松起初误会，后得知莫稽是秀才，决定将女儿许配给他。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,1,【第一场】,【第一场】,婚姻,情爱,1,二杆；众人；莫稽；金松；金玉奴,金玉奴救助饥寒秀才莫稽，金松起初误会，后得知莫稽是秀才，决定将女儿许配给他。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,1,【第一场】,【第一场】,阶级跨越,阶级跨越,1,二杆；众人；莫稽；金松；金玉奴,金玉奴救助饥寒秀才莫稽，金松起初误会，后得知莫稽是秀才，决定将女儿许配给他。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,2,【第二场】,【第二场】,吉祥,吉祥,1,,本场为跳魁星表演，通过舞蹈动作展现吉祥寓意，为后续剧情铺垫喜庆氛围。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,2,【第二场】,【第二场】,喜庆,喜庆,1,,本场为跳魁星表演，通过舞蹈动作展现吉祥寓意，为后续剧情铺垫喜庆氛围。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,3,【第三场】,【第三场】,功名与安逸,功名与安逸,1,莫稽；金松；金玉奴,莫稽满足于现状不愿进京赶考，金玉奴劝其求取功名，莫稽却打算继承岳父的乞丐杆，金玉奴失望后决定随夫同行。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,3,【第三场】,【第三场】,夫妻关系,亲情,1,莫稽；金松；金玉奴,莫稽满足于现状不愿进京赶考，金玉奴劝其求取功名，莫稽却打算继承岳父的乞丐杆，金玉奴失望后决定随夫同行。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,3,【第三场】,【第三场】,阶级身份,阶级身份,1,莫稽；金松；金玉奴,莫稽满足于现状不愿进京赶考，金玉奴劝其求取功名，莫稽却打算继承岳父的乞丐杆，金玉奴失望后决定随夫同行。,llm
pdf_01000000__01002019___9cf1474dd0,红鸾禧,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《红鸾禧》；# （一名：《棒打薄情郎》）,keyword
pdf_01000000__01002019___9cf1474dd0,红鸾禧,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《红鸾禧》；# （一名：《棒打薄情郎》）,keyword
pdf_01000000__01002019___9cf1474dd0,红鸾禧,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《红鸾禧》；# （一名：《棒打薄情郎》）,keyword
pdf_01000000__01002019___9cf1474dd0,红鸾禧,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《红鸾禧》；# （一名：《棒打薄情郎》）,keyword
