doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01003012___c2beeb2822,彩楼配,游人丁,门官,对话,10,对话；试探,"列位,",llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,王宝钏,薛平贵,协助,10,协助；对话；试探,王宝钏命丫鬟取银米周济薛平贵。,llm_refined,0.95
pdf_01000000__01003012___c2beeb2822,彩楼配,门官,游人丁,对抗,10,对抗；对话,门官以年纪大为由拒绝游人丁进入,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,薛平贵,王宝钏,汇报,8,对话；汇报,薛平贵向王宝钏说明自己身份和处境。,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,丫鬟,王宝钏,协助,7,协助；对话,丫鬟听从王宝钏吩咐，唤醒薛平贵并取银米。,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,王宝钏,丫鬟,命令,7,对话,"丫鬟,我闷坐花园,哪里玩耍才好?",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,门官,薛平贵,对抗,6,对抗；对话,门官说‘胆大花郎哪里行？’并驱赶薛平贵,llm_refined,0.9
pdf_01000000__01003012___c2beeb2822,彩楼配,薛平贵,门官,对抗,5,对抗；对话,薛平贵坚持‘偏要进去’,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,游人丙,游人丁,对话,4,对话,"秋饮黄花酒,",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,游人乙,游人丙,对话,4,对话,夏赏绿荷池。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,游人甲,游人乙,对话,4,对话,"春游芳草地,",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,游人丁,薛平贵,对话,3,对话；试探,剃头的等着。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,丫鬟,薛平贵,对话,2,对话,遵命。花郎醒来。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,四游人,游人甲,对话,2,对话,"请了。今有王相府,高搭彩楼,抛球招婿。你我前去走走,请了请了。",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,月老,王宝钏,协助,2,协助；对话,彩球付于薛平郎,llm_refined,0.85
pdf_01000000__01003012___c2beeb2822,彩楼配,游人丁,四游人,对话,2,对话,冬吟白雪诗。,llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,王宝钏,月老,提及,2,对话；提及,"回府去怎对二爹娘?姻缘本是月老掌,岂由奴家作主张。",llm_refined,0.8
pdf_01000000__01003012___c2beeb2822,彩楼配,四游人,王宝钏,对话,1,对话,远远三姐来也。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,月老,门官,对话,1,对话,这旁来了一仙翁。,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,游人丁,游人甲,对话,1,对话,"与你两百钱,卖于我吧。",llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,薛平贵,丫鬟,对话,1,对话,"原来丫鬟姐,唤我何事?",llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,薛平贵,月老,对话,1,对话,不好了!,llm_refined,0.7
pdf_01000000__01003012___c2beeb2822,彩楼配,薛平贵,游人丁,对话,1,对话,在这里。,llm_refined,0.7
