doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001019___9ae2e889df,柴桑口,吊祭,权谋,2,【第一场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,复仇,权谋,2,【第二场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,忠义,权谋,2,【第三场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,吊祭,复仇,1,【第二场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,吊祭,情爱,1,【第一场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,吊祭,政治博弈,1,【第一场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,喜剧,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,喜剧,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,喜剧,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,喜剧,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,复仇,忠义,1,【第三场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,复仇,抉择,1,【第三场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,忠义,抉择,1,【第三场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,情爱,政治博弈,1,【第一场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,情爱,权谋,1,【第一场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,抉择,权谋,1,【第三场】,scene_cooccurrence
pdf_01000000__01001019___9ae2e889df,柴桑口,政治博弈,权谋,1,【第一场】,scene_cooccurrence
