doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01001019___9ae2e889df,柴桑口,1,【第一场】,【第一场】,吊祭,吊祭,1,四吴将；诸葛亮；鲁肃,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,1,【第一场】,【第一场】,智谋,权谋,1,四吴将；诸葛亮；鲁肃,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,1,【第一场】,【第一场】,故旧之情,情爱,1,四吴将；诸葛亮；鲁肃,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,1,【第一场】,【第一场】,政治博弈,政治博弈,1,四吴将；诸葛亮；鲁肃,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,2,【第二场】,【第二场】,吊祭,吊祭,1,周循；诸葛亮；赵云；鲁肃,诸葛亮吊祭周瑜，哭诉悲痛，鲁肃感动；周循欲报仇，被鲁肃劝阻，但周循仍执意追赶。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,2,【第二场】,【第二场】,复仇,复仇,1,周循；诸葛亮；赵云；鲁肃,诸葛亮吊祭周瑜，哭诉悲痛，鲁肃感动；周循欲报仇，被鲁肃劝阻，但周循仍执意追赶。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,2,【第二场】,【第二场】,智谋,权谋,1,周循；诸葛亮；赵云；鲁肃,诸葛亮吊祭周瑜，哭诉悲痛，鲁肃感动；周循欲报仇，被鲁肃劝阻，但周循仍执意追赶。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,3,【第三场】,【第三场】,智谋,权谋,1,周循；庞统；张飞；诸葛亮,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,3,【第三场】,【第三场】,忠诚,忠义,1,周循；庞统；张飞；诸葛亮,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,3,【第三场】,【第三场】,复仇,复仇,1,周循；庞统；张飞；诸葛亮,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,3,【第三场】,【第三场】,抉择,抉择,1,周循；庞统；张飞；诸葛亮,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,忠义,忠义,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《柴桑口》（一名：《孔明吊丧》）,keyword
