doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,公案,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,公案,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,公案,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,公案,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,公案,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,喜剧,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,喜剧,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,喜剧,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,喜剧,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,家国,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,忠义,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01001016___c79fb0e7e0,牧羊卷,战争,权谋,1,序幕/前置内容,scene_cooccurrence
