doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005015___57a2100514,审李七,公案,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,公案,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,公案,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,公案,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,喜剧,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,喜剧,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005015___57a2100514,审李七,权谋,离散,1,序幕/前置内容,scene_cooccurrence
