doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01005016___bf6dd90755,大劈棺,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,亲情,试探,1,【第一场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,亲情,贞节,1,【第一场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,喜剧,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,喜剧,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,因果报应,背叛,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,因果报应,虚伪,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,因果报应,试探,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,忠义,情爱,1,【第二场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,忠义,权力与服从,1,【第二场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,情爱,权力与服从,1,【第二场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,背叛,虚伪,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,背叛,试探,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,虚伪,试探,1,【第三场】,scene_cooccurrence
pdf_01000000__01005016___bf6dd90755,大劈棺,试探,贞节,1,【第一场】,scene_cooccurrence
