doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01005016___bf6dd90755,大劈棺,1,【第一场】,【第一场】,试探,试探,1,庄周；田氏；童儿；老板,庄周下山回家，与田氏谈论途中见闻，田氏发誓守节，庄周假装病死试探田氏，童儿买棺木和童男童女。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,1,【第一场】,【第一场】,贞节,贞节,1,庄周；田氏；童儿；老板,庄周下山回家，与田氏谈论途中见闻，田氏发誓守节，庄周假装病死试探田氏，童儿买棺木和童男童女。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,1,【第一场】,【第一场】,夫妻信任,亲情,1,庄周；田氏；童儿；老板,庄周下山回家，与田氏谈论途中见闻，田氏发誓守节，庄周假装病死试探田氏，童儿买棺木和童男童女。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,2,【第二场】,【第二场】,情欲与伦理冲突,情爱,1,王孙；田氏；童儿；童男,田氏在灵堂见到王孙后心生爱慕，通过四句诗试探，王孙对答并提三件条件，田氏为改嫁竟答应打倒亡夫灵牌、脱白穿红、立即拜堂，王孙突然腹痛倒地。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,2,【第二场】,【第二场】,背叛与不忠,忠义,1,王孙；田氏；童儿；童男,田氏在灵堂见到王孙后心生爱慕，通过四句诗试探，王孙对答并提三件条件，田氏为改嫁竟答应打倒亡夫灵牌、脱白穿红、立即拜堂，王孙突然腹痛倒地。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,2,【第二场】,【第二场】,权力与服从,权力与服从,1,王孙；田氏；童儿；童男,田氏在灵堂见到王孙后心生爱慕，通过四句诗试探，王孙对答并提三件条件，田氏为改嫁竟答应打倒亡夫灵牌、脱白穿红、立即拜堂，王孙突然腹痛倒地。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,3,【第三场】,【第三场】,背叛,背叛,1,庄周；田氏,田氏劈棺欲取庄周脑髓救情人，庄周突然坐起质问，田氏谎称守节救夫，庄周揭穿其与楚王孙私通真相。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,3,【第三场】,【第三场】,试探,试探,1,庄周；田氏,田氏劈棺欲取庄周脑髓救情人，庄周突然坐起质问，田氏谎称守节救夫，庄周揭穿其与楚王孙私通真相。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,3,【第三场】,【第三场】,虚伪,虚伪,1,庄周；田氏,田氏劈棺欲取庄周脑髓救情人，庄周突然坐起质问，田氏谎称守节救夫，庄周揭穿其与楚王孙私通真相。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,3,【第三场】,【第三场】,因果报应,因果报应,1,庄周；田氏,田氏劈棺欲取庄周脑髓救情人，庄周突然坐起质问，田氏谎称守节救夫，庄周揭穿其与楚王孙私通真相。,llm
pdf_01000000__01005016___bf6dd90755,大劈棺,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《大劈棺》；# （一名：《蝴蝶梦》；一名：《田氏劈棺》）,keyword
pdf_01000000__01005016___bf6dd90755,大劈棺,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《大劈棺》；# （一名：《蝴蝶梦》；一名：《田氏劈棺》）,keyword
pdf_01000000__01005016___bf6dd90755,大劈棺,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《大劈棺》；# （一名：《蝴蝶梦》；一名：《田氏劈棺》）,keyword
pdf_01000000__01005016___bf6dd90755,大劈棺,0,序幕/前置内容,序幕/前置内容,情爱,情爱,1,,# 《大劈棺》；# （一名：《蝴蝶梦》；一名：《田氏劈棺》）,keyword
