doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,张飞,对话,36,劝阻；对话,"二弟少礼,两厢请坐。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,刘备,同场共现,36,同场共现；对话,（刘备、关羽、张飞同下。）,stage_direction,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,纪灵,命令,18,同场共现；命令；对话；提及,"哦吓,原来纪灵带领十万之众,夺取小沛。那刘使君请我前去,拔刀相助,这便如何是好?哦,有了,代我修书两封。请他二人到此。与他两家解围。中军,浓墨伺候。",llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,吕布,对抗,16,命令；对抗；对话；提及；评价,张飞骂吕布‘狗子’，并提及夺徐州旧怨,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,吕布,命令,15,命令；对话；提及,大将生来盖世雄，十万雄兵称英雄。今日夺取小沛地，灭去刘备方称心。（白） 本帅，纪灵。奉了我主之命，夺取小沛，灭却刘备。又想前面乃是徐州吕布镇守，想那刘备与吕布两,mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,刘备,协助,11,协助；对话,吕布表示要为刘备与纪灵二家解围,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,吕布,同场共现,10,同场共现；对话,（吕布坐。刘备、关羽同上。）,stage_direction,
pdf_01000000__01004006___13b2265b9d,辕门射戟,关羽,张飞,对话,8,对话；激将,"胸中志气广略韬,",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,张飞,对话,7,,"吓,贤弟......",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,纪灵,对抗,6,对抗；对话；提及,"杀了纪灵,擒了袁术。",mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,中军,命令,4,命令；对话,吕布命中军浓墨伺候,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,刘备,命令,4,命令；对抗；对话；提及,大将生来盖世雄，十万雄兵称英雄。今日夺取小沛地，灭去刘备方称心。（白） 本帅，纪灵。奉了我主之命，夺取小沛，灭却刘备。又想前面乃是徐州吕布镇守，想那刘备与吕布两,mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,下书人,吕布,汇报,3,对话；汇报,下书人呈上刘备书信,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,中军,吕布,对话,3,,候着。启温侯:送礼人要见。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,中军,张飞,对话,3,,什么人？,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,关羽,吕布,对话,3,,"哪里是不去,分明惧怕吕布!",mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,关羽,协助,3,协助；对话,刘备与关羽共同商议,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,纪灵,提及,3,对话；提及,"二弟、三弟有所不知,只因纪灵带领人马,夺取小沛。",mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,关羽,对话,3,,使君。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,中军,对话,3,,我连话都不会讲呢？呔，有人么，滚出一个来！,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,关羽,对话,3,,大破黄巾美名标。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,旗牌,吕布,汇报,3,对话；汇报,旗牌呈上纪灵礼单,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,张飞,对话,3,,吓了我一跳!,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,下书人,中军,对话,2,,"奉了使君命,送书到此来。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,中军,下书人,对话,2,,何事?,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,中军,旗牌,对话,2,,何人到此?,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,关羽,刘备,对话,2,,"大哥,书信上面,写得什么言语?",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,龙套,同场共现,2,同场共现；对话,（刘备上，四龙套同上。）,stage_direction,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,下书人,对话,2,,"纪将军送来一份厚礼,不知为了何事?",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,旗牌,对话,2,,辕门站立三千将，统领貔貅百万郎。（念） 少小英雄世间奇，手持画杆方天戟。跨下赤兔胭脂马，战败桃园三结义。（白） 某，姓吕名布字奉先，乃是西川邬原郡人氏。是我占据,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,报子,吕布,对话,2,,纪将军到。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,报子,纪灵,提及,2,,"纪灵带领人马,夺取小沛。",mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,旗牌,中军,对话,2,,"人行千里路,马过万重山。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,雷同,命令,2,命令；对话,纪灵问人马可齐，雷同答齐备多时,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,龙套,同场共现,2,同场共现；对话,（四龙套同上，纪灵上。纪灵上高台点将。）,stage_direction,
pdf_01000000__01004006___13b2265b9d,辕门射戟,雷同,纪灵,提及,2,对话；提及,齐备多时。纪灵 （白） 起兵前往。,mention,
pdf_01000000__01004006___13b2265b9d,辕门射戟,龙套,纪灵,同场共现,2,同场共现；对话,（四龙套同上，纪灵上。纪灵上高台点将。）,stage_direction,
pdf_01000000__01004006___13b2265b9d,辕门射戟,中军,刘备,对话,1,,有请。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,中军,对话,1,,"你站远些。烦劳通禀,桃园弟兄求见。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,刘备,旗牌,对话,1,,伺候了。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,吕布,报子,对话,1,,"等纪灵到此,自有定夺。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,张飞,报子,对话,1,,"大哥天色不早了,你我弟兄回去了!",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,报子,刘备,对话,1,,"纪灵带领人马,夺取小沛。",adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,旗牌,张飞,对话,1,,吕温侯有书信在此。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,纪灵,吴兰,命令,1,,纪灵问人马可齐，吴兰答齐备多时,llm,
pdf_01000000__01004006___13b2265b9d,辕门射戟,龙套,关羽,对话,1,,有请二爷、三爷。,adjacency,
pdf_01000000__01004006___13b2265b9d,辕门射戟,龙套,刘备,同场共现,1,,（刘备上，四龙套同上。）,stage_direction,
