doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001012___3dcca783f4,黄鹤楼,周瑜,刘备,对抗,42,同场共现；命令；对抗；对话；提及；试探,周瑜质问刘备久借荆州不还,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,周瑜,对话,24,劝阻；对话；试探,备过江来了。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,诸葛亮,命令,15,命令；对话；提及,刘备请诸葛亮进帐商议,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,赵云,刘备,协助,14,协助；对话；提及,赵云随行护卫，请主公过船,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,鲁肃,周瑜,汇报,14,同场共现；对话；汇报,鲁肃告知周瑜是都督放刘备走的，并出示令箭,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,张飞,诸葛亮,命令,11,命令；对抗；对话；提及,"诸葛亮吓,诸葛孔明!我弟兄三顾茅庐,请你下山,扶保汉室基业。到如今一事未成,将俺大哥送入虎口!诸葛亮吓,诸葛孔明!你好狠毒也!",mention,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,诸葛亮,赵云,命令,11,命令；对话,诸葛亮命赵云保驾，并赐竹节,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,赵云,同场共现,10,同场共现；对话；提及,（刘备、周瑜、赵云同过船。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,周瑜,赵云,同场共现,10,同场共现；对话,（刘备、周瑜、赵云同过船。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,诸葛亮,刘备,对话,10,劝阻；对话,"东吴摆下杀人场,狸猫焉能胜虎狼。",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,周瑜,鲁肃,对话,8,,鲁大夫下楼，料理军务去吧！,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,诸葛亮,张飞,对话,8,,"一见主公出宝帐,那旁来了翼德张。",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,赵云,周瑜,对抗,8,对抗；对话,赵云怒斥周瑜，威胁‘将你君臣踏芥粉’,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,赵云,诸葛亮,对话,7,,参见先生。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,周瑜,甘宁,命令,6,命令；对话,周瑜吩咐甘宁将宴摆于黄鹤楼并命鲁大夫把盏,llm,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,甘宁,周瑜,对话,6,,启都督:刘备过江来了。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,鲁肃,刘备,同场共现,4,同场共现；对话,（刘备上楼，赵云拦周瑜。赵云上楼，周瑜上楼，鲁肃上楼。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,刘封,对话,3,,"义得人和,灭孙曹,孤心安乐。",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,龙套,同场共现,3,同场共现；提及,（四红龙套引刘备同上。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,鲁肃,对话,2,,备过江来了。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘封,刘备,对话,2,,"忙将东吴事,报与父王知。",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,周瑜,龙套,同场共现,2,,（周瑜、刘备、赵云、甘宁、四白龙套同上。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,诸葛亮,四红龙套,对话,2,,"山人自有道理。来,",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,鲁肃,赵云,同场共现,2,,（刘备上楼，赵云拦周瑜。赵云上楼，周瑜上楼，鲁肃上楼。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,龙套,周瑜,同场共现,2,,（周瑜、刘备、赵云、甘宁、四白龙套同上。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,龙套,赵云,同场共现,2,,（周瑜、刘备、赵云、甘宁、四白龙套同上。）,stage_direction,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘备,甘宁,对话,1,,遵命。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,刘封,诸葛亮,对话,1,,有请诸葛先生。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,四红龙套,诸葛亮,对话,1,,有。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,四红龙套,赵云,对话,1,,四将军进帐。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,甘宁,刘备,提及,1,,启都督:刘备过江来了。,mention,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,诸葛亮,周瑜,对话,1,,"欲害我主自损将,孙权屡次为荆襄。汉室基业汉执掌,你今只好笑一场。",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,赵云,甘宁,对话,1,,有请主公。,adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,赵云,鲁肃,对话,1,,"你要荆州俺应允,拿来!",adjacency,
pdf_01000000__01001012___3dcca783f4,黄鹤楼,龙套,刘备,同场共现,1,,（周瑜、刘备、赵云、甘宁、四白龙套同上。）,stage_direction,
