doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01002011___1a9416b419,梅龙镇,1,【第一场】,【第一场】,身份伪装,身份伪装,1,李凤姐；正德帝,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,1,【第一场】,【第一场】,男女情愫,情爱,1,李凤姐；正德帝,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,1,【第一场】,【第一场】,阶级差异,阶级差异,1,李凤姐；正德帝,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,2,【第二场】,【第二场】,权力与身份,权力与身份,1,李凤姐；正德帝,李凤姐向正德帝讨封，正德帝以先前骂人之事刁难，最终封其为妃，并随其入卧房。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,2,【第二场】,【第二场】,爱情与调情,情爱,1,李凤姐；正德帝,李凤姐向正德帝讨封，正德帝以先前骂人之事刁难，最终封其为妃，并随其入卧房。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,2,【第二场】,【第二场】,民间与宫廷,宫廷,1,李凤姐；正德帝,李凤姐向正德帝讨封，正德帝以先前骂人之事刁难，最终封其为妃，并随其入卧房。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
