doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01003001___7e8bcc7c30,琼林宴,1,【第一场】,【第一场】,寻亲,寻亲,1,土地；樵夫；范仲禹,土地化身为樵夫，点化范仲禹，告知其子被虎衔后被陆来所救，其妻被葛登云抢走，范仲禹得知后欲前往葛府。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,1,【第一场】,【第一场】,善恶冲突,善恶冲突,1,土地；樵夫；范仲禹,土地化身为樵夫，点化范仲禹，告知其子被虎衔后被陆来所救，其妻被葛登云抢走，范仲禹得知后欲前往葛府。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,1,【第一场】,【第一场】,命运无常,使命,1,土地；樵夫；范仲禹,土地化身为樵夫，点化范仲禹，告知其子被虎衔后被陆来所救，其妻被葛登云抢走，范仲禹得知后欲前往葛府。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,2,【第二场】,【第二场】,霸占,霸占,1,家院；范仲禹；葛登云,范仲禹误打家院后质问葛登云，指责其霸占妻子，葛登云否认并威胁范仲禹，冲突升级。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,2,【第二场】,【第二场】,反抗,反抗,1,家院；范仲禹；葛登云,范仲禹误打家院后质问葛登云，指责其霸占妻子，葛登云否认并威胁范仲禹，冲突升级。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,2,【第二场】,【第二场】,权势与正义,忠义,1,家院；范仲禹；葛登云,范仲禹误打家院后质问葛登云，指责其霸占妻子，葛登云否认并威胁范仲禹，冲突升级。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,3,【第一场】,【第一场】,神助,神助,1,杀神,杀神登场，自述身份与使命，奉玉帝旨意下凡搭救有难的文曲星范仲禹，随即前往。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,3,【第一场】,【第一场】,天命,使命,1,杀神,杀神登场，自述身份与使命，奉玉帝旨意下凡搭救有难的文曲星范仲禹，随即前往。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,3,【第一场】,【第一场】,救难,救难,1,杀神,杀神登场，自述身份与使命，奉玉帝旨意下凡搭救有难的文曲星范仲禹，随即前往。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,4,【第二场】,【第二场】,冤屈,公案,1,四青袍；家院；杀神；范仲禹；葛登云；葛虎,范仲禹在书房中思念妻儿，杀神出现并杀死前来行凶的葛虎，葛登云发现后命人将范仲禹乱棒打死并装入木箱准备焚化。,llm
pdf_01000000__01003001___7e8bcc7c30,琼林宴,4,【第二场】,【第二场】,复仇,复仇,1,四青袍；家院；杀神；范仲禹；葛登云；葛虎,范仲禹在书房中思念妻儿，杀神出现并杀死前来行凶的葛虎，葛登云发现后命人将范仲禹乱棒打死并装入木箱准备焚化。,llm
