doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01003001___7e8bcc7c30,琼林宴,亲情,喜剧,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,亲情,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,使命,善恶冲突,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,使命,寻亲,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,使命,救难,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,使命,神助,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,公案,善恶报应,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,公案,复仇,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,公案,权力压迫,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,反抗,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,反抗,霸占,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,善恶冲突,寻亲,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,善恶报应,复仇,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,善恶报应,权力压迫,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,喜剧,战争,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,喜剧,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,喜剧,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,复仇,权力压迫,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,忠义,霸占,1,【第二场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,战争,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,战争,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,救难,神助,1,【第一场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,权谋,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,疯癫与真相,神启与超自然,1,【第三场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,疯癫与真相,霸占与反抗,1,【第三场】,scene_cooccurrence
pdf_01000000__01003001___7e8bcc7c30,琼林宴,神启与超自然,霸占与反抗,1,【第三场】,scene_cooccurrence
