doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,1,【第一场】,【第一场】,江湖义气,忠义,1,倪荣；李俊,李俊与倪荣两位江湖好汉在江边相遇，回忆当年征讨方腊的往事，表达不愿为官、愿在江湖结交豪杰的志向。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,1,【第一场】,【第一场】,隐逸情怀,情爱,1,倪荣；李俊,李俊与倪荣两位江湖好汉在江边相遇，回忆当年征讨方腊的往事，表达不愿为官、愿在江湖结交豪杰的志向。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,【第二场】,阶级压迫,阶级压迫,1,丁郎；倪荣；李俊；李倪；萧恩；萧桂英；郭先生,萧恩父女打渔为生，丁郎前来催讨鱼税，李俊、倪荣为萧恩出头，怒斥丁郎并威胁丁府，最后赠银米助萧恩。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,【第二场】,反抗与义气,忠义,1,丁郎；倪荣；李俊；李倪；萧恩；萧桂英；郭先生,萧恩父女打渔为生，丁郎前来催讨鱼税，李俊、倪荣为萧恩出头，怒斥丁郎并威胁丁府，最后赠银米助萧恩。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,【第二场】,贫困与生存,贫困与生存,1,丁郎；倪荣；李俊；李倪；萧恩；萧桂英；郭先生,萧恩父女打渔为生，丁郎前来催讨鱼税，李俊、倪荣为萧恩出头，怒斥丁郎并威胁丁府，最后赠银米助萧恩。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,3,【第三场】,【第三场】,阶级压迫,阶级压迫,1,丁员外；丁郎；你看；四家丁；大教师；家丁；萧恩；萧桂英；郭先生,丁府催讨鱼税，萧恩拒绝并点穴教训大教师，双方冲突升级。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,3,【第三场】,【第三场】,反抗,反抗,1,丁员外；丁郎；你看；四家丁；大教师；家丁；萧恩；萧桂英；郭先生,丁府催讨鱼税，萧恩拒绝并点穴教训大教师，双方冲突升级。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,3,【第三场】,【第三场】,生存困境,生存困境,1,丁员外；丁郎；你看；四家丁；大教师；家丁；萧恩；萧桂英；郭先生,丁府催讨鱼税，萧恩拒绝并点穴教训大教师，双方冲突升级。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,4,【第五场】,【第五场】,暴力与法律,暴力与法律,1,大教师；家丁；郭先生,大教师讨银失败被打回，郭先生建议将丁府送官以出气，众人决定养伤后歇息。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,4,【第五场】,【第五场】,阶级压迫,阶级压迫,1,大教师；家丁；郭先生,大教师讨银失败被打回，郭先生建议将丁府送官以出气，众人决定养伤后歇息。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,4,【第五场】,【第五场】,复仇,复仇,1,大教师；家丁；郭先生,大教师讨银失败被打回，郭先生建议将丁府送官以出气，众人决定养伤后歇息。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,5,【第六场】,【第六场】,复仇,复仇,1,丁员外；吕子秋；大教师；萧恩；萧桂英；衙役；郭先生,萧恩被吕子秋责打后，决意复仇，带女儿萧桂英夜赴丁府，假献庆顶珠，杀死丁员外、郭先生及众家丁。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,5,【第六场】,【第六场】,阶级压迫,阶级压迫,1,丁员外；吕子秋；大教师；萧恩；萧桂英；衙役；郭先生,萧恩被吕子秋责打后，决意复仇，带女儿萧桂英夜赴丁府，假献庆顶珠，杀死丁员外、郭先生及众家丁。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,5,【第六场】,【第六场】,反抗,反抗,1,丁员外；吕子秋；大教师；萧恩；萧桂英；衙役；郭先生,萧恩被吕子秋责打后，决意复仇，带女儿萧桂英夜赴丁府，假献庆顶珠，杀死丁员外、郭先生及众家丁。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,5,【第六场】,【第六场】,父女情,情爱,1,丁员外；吕子秋；大教师；萧恩；萧桂英；衙役；郭先生,萧恩被吕子秋责打后，决意复仇，带女儿萧桂英夜赴丁府，假献庆顶珠，杀死丁员外、郭先生及众家丁。,llm
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,keyword
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,0,序幕/前置内容,序幕/前置内容,亲情,亲情,1,,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,keyword
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,0,序幕/前置内容,序幕/前置内容,公案,公案,1,,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,keyword
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,0,序幕/前置内容,序幕/前置内容,离散,离散,1,,# 《打渔杀家》（一名：《庆顶珠》；一名：《讨鱼税》）,keyword
