doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓伯道,二家院,对话/应答,对话,7,老汉邓伯道。兄弟伯俭，中年丧命，撇下邓方孩儿，无人教训。今当周年之期，备定祭礼，带领两个孩儿，去到坟前一祭，以表手足之情。,pdf_01000000__01001007___1b262d262b__line__000029,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,二家院,邓伯道,对话/应答,对话,6,有。,pdf_01000000__01001007___1b262d262b__line__000033；pdf_01000000__01001007___1b262d262b__line__000065；pdf_01000000__01001007___1b262d262b__line__000109,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,二家院,邓元,对话/应答,对话,1,有请二位少爷。,pdf_01000000__01001007___1b262d262b__line__000035；pdf_01000000__01001007___1b262d262b__line__000037,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓元,邓方,对话/应答,对话,3,来了。,pdf_01000000__01001007___1b262d262b__line__000041；pdf_01000000__01001007___1b262d262b__line__000257,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓方,邓伯道,对话/应答,对话,6,参见（爹爹）（伯父）。,pdf_01000000__01001007___1b262d262b__line__000049,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓伯道,邓方,对话/应答,对话,4,罢了。,pdf_01000000__01001007___1b262d262b__line__000051,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓伯道,邓元,对话/应答,对话,3,"兄弟吓,伯俭!",pdf_01000000__01001007___1b262d262b__line__000077,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓方,邓元,对话/应答,对话,1,"爹爹,我父,爹爹吓!",pdf_01000000__01001007___1b262d262b__line__000077,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,1,【第一场】,邓元,邓伯道,对话/应答,对话,2,"咳,爹爹,我要我的叔父。",pdf_01000000__01001007___1b262d262b__line__000077,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,金氏,邓伯道,对话/应答,对话,3,大伯伯回来了。,pdf_01000000__01001007___1b262d262b__line__000087,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,邓伯道,金氏,对话/应答,对话,2,弟妇，大事不好了！,pdf_01000000__01001007___1b262d262b__line__000089,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,邓伯道,二家院,对话/应答,对话,2,众家丁！,pdf_01000000__01001007___1b262d262b__line__000107,adjacency,
pdf_01000000__01001007___1b262d262b,桑园寄子,2,【第二场】,二家院,邓伯道,对话/应答,对话,2,有。,pdf_01000000__01001007___1b262d262b__line__000033；pdf_01000000__01001007___1b262d262b__line__000065；pdf_01000000__01001007___1b262d262b__line__000109,adjacency,
