doc_id,doc_title,scene_index,scene,source,target,relation_type_raw,relation_type,weight,evidence,evidence_line_ids,derived_by,llm_confidence
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,1,【第一场】,李俊,倪荣,对话/应答,对话,6,拳打南山猛虎。,pdf_01000000__01002016___7c4fa6e0d0__line__000027,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,1,【第一场】,倪荣,李俊,对话/应答,对话,5,足踢北海蛟龙。,pdf_01000000__01002016___7c4fa6e0d0__line__000027,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧桂英,萧恩,对话/应答,对话,6,"青山绿水在河下。父母打渔到江边,贫穷哪怕人笑咱。",pdf_01000000__01002016___7c4fa6e0d0__line__000033,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,萧桂英,对话/应答,对话,7,"父女打渔在河下,贫穷哪怕人笑咱。我的儿掌稳舵父把网撒,怎奈我年迈苍苍气力不加。",pdf_01000000__01002016___7c4fa6e0d0__line__000033,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧桂英,郭先生,对话/应答,对话,1,哎呀!,pdf_01000000__01002016___7c4fa6e0d0__line__000033；pdf_01000000__01002016___7c4fa6e0d0__line__000273,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,郭先生,萧恩,对话/应答,对话,4,"闲来无事江边走,观见河下一小舟。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,郭先生,对话/应答,对话,3,"吠,做怎么的!",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,李俊,对话/应答,对话,5,"狗头狗脑,定不是好人。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,李俊,萧恩,对话/应答,对话,3,干什么的?,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,倪荣,对话/应答,对话,8,乃是问路的。,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,倪荣,萧恩,对话/应答,对话,11,"哪里是问路的,分明是取......",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,丁郎,对话/应答,对话,3,咳。谅他也不敢啊!请啊。,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,丁郎,李俊,对话/应答,对话,9,"离了家下,来到河下。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,萧恩,李倪,对话/应答,对话,1,"哦,又有人唤我,再饮几杯。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,李倪,萧恩,对话/应答,对话,1,酒也够了。,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,丁郎,萧恩,对话/应答,对话,2,"原来跟我发明白糊涂,我前来讨鱼税银子来的。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,李俊,丁郎,对话/应答,对话,8,"吠,滚回来!",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,李俊,倪荣,对话/应答,对话,4,我打你这忘八禽的!,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,倪荣,丁郎,对话/应答,对话,10,待我来嘱咐他几句。,pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,丁郎,倪荣,对话/应答,对话,10,"呵,这个喉咙比那个还大。转来了。",pdf_01000000__01002016___7c4fa6e0d0__line__000037,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,2,【第二场】,倪荣,李俊,对话/应答,对话,1,门当户对果不差。,pdf_01000000__01002016___7c4fa6e0d0__line__000043,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,3,【第三场】,丁员外,郭先生,对话/应答,对话,1,家有千担粮。,pdf_01000000__01002016___7c4fa6e0d0__line__000053,adjacency,
pdf_01000000__01002016___7c4fa6e0d0,打渔杀家,3,【第三场】,郭先生,丁郎,对话/应答,对话,1,前仓堆后仓。,pdf_01000000__01002016___7c4fa6e0d0__line__000053,adjacency,
