doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01006006___44f4c752e2,叹皇陵,亲情,家国,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,亲情,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,亲情,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,亲情,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,亲情,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,家国,忠义,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,家国,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,家国,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,家国,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,忠义,情爱,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,忠义,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,忠义,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,情爱,权谋,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,情爱,离散,1,序幕/前置内容,scene_cooccurrence
pdf_01000000__01006006___44f4c752e2,叹皇陵,权谋,离散,1,序幕/前置内容,scene_cooccurrence
