doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001011___b32a64375f,文昭关,东皋公,伍员,协助,10,协助；同场共现；命令；对话；提及,"听罢言来心内酸,铁石人闻也泪涟。伍员本是英雄汉,忠臣孝子不虚传。背地只把老汉怨,袖内机关他怎参?救人如把弥陀念,我明日保他过昭关。(东皋公下。【起五更鼓】。)",llm_refined,0.95
pdf_01000000__01001011___b32a64375f,文昭关,伍员,东皋公,对话,8,对抗；对话；礼节/隶属；评价；试探,"鸡鸣犬吠五更天,越思越想越伤惨。想起了在朝为官宦,朝臣待漏五更寒。到今夜宿居荒村馆,冷冷清清对谁言?唉,我本当拔宝剑自寻短见,父母冤仇化尘烟!对天发下宏誓愿,不",llm_refined,0.85
pdf_01000000__01001011___b32a64375f,文昭关,东皋公,皇甫讷,协助,7,协助；命令；对话；提及,"那昭关上挂的图形,乃是年轻壮士,如今将军须发皆白,与图形不同;老汉有一好友,名唤皇甫讷,待老汉约他前来,设计救你出关。",llm_refined,0.9
pdf_01000000__01001011___b32a64375f,文昭关,米南适,皇甫讷,对抗,6,同场共现；命令；对抗；对话,拿便拿住了，他说什么“庶民皇甫讷”。,llm_refined,0.85
pdf_01000000__01001011___b32a64375f,文昭关,东皋公,米南适,协助,5,协助；对话,东皋公求见并解释皇甫讷是其好友，请求释放。,llm_refined,0.8
pdf_01000000__01001011___b32a64375f,文昭关,皇甫讷,东皋公,同场共现,5,同场共现；对话；提及,（四青袍同打皇甫讷。东皋公上。）,llm_refined,0.8
pdf_01000000__01001011___b32a64375f,文昭关,皇甫讷,伍员,协助,4,协助；对话；提及,仁兄之言，小弟无有不遵。,llm_refined,0.8
pdf_01000000__01001011___b32a64375f,文昭关,皇甫讷,米南适,对抗,4,对抗；对话,皇甫讷被释放后声称要去平王驾前辩理。,llm_refined,0.8
pdf_01000000__01001011___b32a64375f,文昭关,米南适,东皋公,对抗,4,对话,明明伍子胥，还敢强辩！来，吊在西廊，重打一百皮鞭！,llm_refined,0.75
pdf_01000000__01001011___b32a64375f,文昭关,东皋公,童儿,命令,3,命令；对话；提及,拿我名帖，去请皇甫官人，过府一叙。,llm_refined,0.9
pdf_01000000__01001011___b32a64375f,文昭关,伍员,皇甫讷,对话,3,对话；礼节/隶属,皇甫兄在哪里?,llm_refined,0.85
pdf_01000000__01001011___b32a64375f,文昭关,四青袍,米南适,汇报,3,对话；汇报,四青袍报告皇甫讷与图形相似,llm_refined,0.8
pdf_01000000__01001011___b32a64375f,文昭关,四青袍,东皋公,汇报,2,对话；提及,启爷：东皋公求见。,llm_refined,0.7
pdf_01000000__01001011___b32a64375f,文昭关,四青袍,皇甫讷,对话,2,,哦。,llm_refined,0.6
pdf_01000000__01001011___b32a64375f,文昭关,童儿,东皋公,对话,2,,迎接家爷。,llm_refined,0.7
pdf_01000000__01001011___b32a64375f,文昭关,米南适,四青袍,命令,2,对话,"坐守昭关,威镇名传。",llm_refined,0.7
pdf_01000000__01001011___b32a64375f,文昭关,东皋公,四青袍,对话,1,,有人么？,llm_refined,0.6
pdf_01000000__01001011___b32a64375f,文昭关,皇甫讷,四青袍,对话,1,,有人么?,llm_refined,0.6
pdf_01000000__01001011___b32a64375f,文昭关,皇甫讷,童儿,对话,1,,"皋公有帖将我请,急忙到此问分明。",llm_refined,0.6
pdf_01000000__01001011___b32a64375f,文昭关,童儿,伍员,对话,1,,遵命。,llm_refined,0.6
