doc_id,doc_title,theme_a,theme_b,cooccurrence_weight,evidence,derived_by
pdf_01000000__01004004___a91ecdeeef,盗宗卷,亲情,家国,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,亲情,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,亲情,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,亲情,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家国,情爱,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家国,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家国,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,情爱,权谋,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,情爱,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,权谋,离散,2,序幕/前置内容,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,奔波救难,忠义,1,【第二场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家国,忠义,1,【第一场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,家国,权力斗争,1,【第一场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,忠义,悲情,1,【第五场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,忠义,智慧,1,【第五场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,忠义,权力博弈,1,【第六场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,忠义,权力斗争,1,【第一场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,忠义,权谋,1,【第六场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,悲情,智慧,1,【第五场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,权力博弈,权谋,1,【第六场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,权力斗争,权谋,1,【第三场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,权力斗争,欺骗与试探,1,【第三场】,scene_cooccurrence
pdf_01000000__01004004___a91ecdeeef,盗宗卷,权谋,欺骗与试探,1,【第三场】,scene_cooccurrence
