doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01004006___13b2265b9d,辕门射戟,1,【第一场】,【第一场】,征伐,征伐,1,吴兰；纪灵；雷同,纪灵奉袁术之命，率军夺取小沛以灭刘备，因顾虑吕布与刘备交好，已送礼疏通吕布，令其勿干涉。点将后发兵前往。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,1,【第一场】,【第一场】,权谋,权谋,1,吴兰；纪灵；雷同,纪灵奉袁术之命，率军夺取小沛以灭刘备，因顾虑吕布与刘备交好，已送礼疏通吕布，令其勿干涉。点将后发兵前往。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,2,【第二场】,【第二场】,权谋,权谋,1,下书人；中军；吕布；旗牌,吕布收到纪灵和刘备的礼物与书信，得知纪灵欲攻小沛，刘备求援。吕布决定修书邀请双方前来，为其解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,2,【第二场】,【第二场】,调解,调解,1,下书人；中军；吕布；旗牌,吕布收到纪灵和刘备的礼物与书信，得知纪灵欲攻小沛，刘备求援。吕布决定修书邀请双方前来，为其解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,2,【第二场】,【第二场】,军事冲突,战争,1,下书人；中军；吕布；旗牌,吕布收到纪灵和刘备的礼物与书信，得知纪灵欲攻小沛，刘备求援。吕布决定修书邀请双方前来，为其解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,3,【第三场】,【第三场】,兄弟情义,忠义,1,关羽；刘备；四龙套；张飞；报子；旗牌,刘备得知纪灵来犯，与关羽、张飞商议对策。张飞欲战，刘备劝阻。吕布来信请刘备赴会解围，张飞不愿前往，关羽激将，最终三人决定同去徐州。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,3,【第三场】,【第三场】,军事冲突,战争,1,关羽；刘备；四龙套；张飞；报子；旗牌,刘备得知纪灵来犯，与关羽、张飞商议对策。张飞欲战，刘备劝阻。吕布来信请刘备赴会解围，张飞不愿前往，关羽激将，最终三人决定同去徐州。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,3,【第三场】,【第三场】,外交斡旋,外交斡旋,1,关羽；刘备；四龙套；张飞；报子；旗牌,刘备得知纪灵来犯，与关羽、张飞商议对策。张飞欲战，刘备劝阻。吕布来信请刘备赴会解围，张飞不愿前往，关羽激将，最终三人决定同去徐州。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,4,【第四场】,【第四场】,调解,调解,1,中军；关羽；刘备；吕布；张飞；报子；纪灵；龙套,刘备、关羽、张飞赴吕布之约，张飞与吕布冲突不断，纪灵到后欲走，吕布强留并安排宴席，准备为刘、纪两家解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,4,【第四场】,【第四场】,冲突,冲突,1,中军；关羽；刘备；吕布；张飞；报子；纪灵；龙套,刘备、关羽、张飞赴吕布之约，张飞与吕布冲突不断，纪灵到后欲走，吕布强留并安排宴席，准备为刘、纪两家解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,4,【第四场】,【第四场】,权威,权威,1,中军；关羽；刘备；吕布；张飞；报子；纪灵；龙套,刘备、关羽、张飞赴吕布之约，张飞与吕布冲突不断，纪灵到后欲走，吕布强留并安排宴席，准备为刘、纪两家解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,4,【第四场】,【第四场】,结盟,结盟,1,中军；关羽；刘备；吕布；张飞；报子；纪灵；龙套,刘备、关羽、张飞赴吕布之约，张飞与吕布冲突不断，纪灵到后欲走，吕布强留并安排宴席，准备为刘、纪两家解围。,llm
pdf_01000000__01004006___13b2265b9d,辕门射戟,0,序幕/前置内容,序幕/前置内容,权谋,权谋,1,,# 《辕门射戟》 （一名：《夺小沛》）,keyword
pdf_01000000__01004006___13b2265b9d,辕门射戟,0,序幕/前置内容,序幕/前置内容,战争,战争,1,,# 《辕门射戟》 （一名：《夺小沛》）,keyword
pdf_01000000__01004006___13b2265b9d,辕门射戟,0,序幕/前置内容,序幕/前置内容,家国,家国,1,,# 《辕门射戟》 （一名：《夺小沛》）,keyword
pdf_01000000__01004006___13b2265b9d,辕门射戟,0,序幕/前置内容,序幕/前置内容,喜剧,喜剧,1,,# 《辕门射戟》 （一名：《夺小沛》）,keyword
