doc_id,doc_title,line_id,scene_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,speaker_char_id,cue,text,target,target_char_id,emotion_tag,speech_act,entity_tags,action_tags,is_key_line,emotion_derived_by,target_derived_by,llm_confidence,raw_line
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000001,pdf_01000000__01004006___13b2265b9d__scene__000,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,0,序幕/前置内容,1,narration,narration,,,,# 《辕门射戟》 （一名：《夺小沛》）,,,,,,射,1,,,,# 《辕门射戟》 （一名：《夺小沛》）
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000025,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,25,narration,narration,,,,# （吴兰、雷同同上，同起霸。）,,,,,,上,0,,,,# （吴兰、雷同同上，同起霸。）
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000027,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,27,narration,narration,,,,吴兰、,,,,,,,0,,,,吴兰、
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000029,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,29,dialogue,dialogue,雷同,pdf_01000000__01004006___13b2265b9d__char__c1e8379e9e,同念,大将威风凛，腾腾杀气高。金盔齐眉扫，身披血战袍。（同白） （吴兰）（雷同），请了请了。元帅发兵在此伺候。,吴兰,pdf_01000000__01004006___13b2265b9d__char__2ab7647889,平,陈述,,请；杀,1,llm,llm,0.8,雷同 （同念） 大将威风凛，腾腾杀气高。金盔齐眉扫，身披血战袍。（同白） （吴兰）（雷同），请了请了。元帅发兵在此伺候。
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000031,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,31,stage_direction,stage_direction,,,四龙套同上，纪灵上。纪灵上高台点将。,,,,,,,上,0,,,,（四龙套同上，纪灵上。纪灵上高台点将。）
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000033,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,33,dialogue,dialogue,纪灵,pdf_01000000__01004006___13b2265b9d__char__aae21e2109,念,大将生来盖世雄，十万雄兵称英雄。今日夺取小沛地，灭去刘备方称心。（白） 本帅，纪灵。奉了我主之命，夺取小沛，灭却刘备。又想前面乃是徐州吕布镇守，想那刘备与吕布两下交好，不能让俺过去生擒刘备，我也曾送下一份厚礼与那吕布，教他休管我两家闲事。二位将军，人马可齐？,刘备,pdf_01000000__01004006___13b2265b9d__char__238f0dc566,厉,陈述,刘备；吕布；纪灵,下；来；去；命,1,llm,rule,0.9,纪灵 （念） 大将生来盖世雄，十万雄兵称英雄。今日夺取小沛地，灭去刘备方称心。（白） 本帅，纪灵。奉了我主之命，夺取小沛，灭却刘备。又想前面乃是徐州吕布镇守，想那刘备与吕布两下交好，不能让俺过去生擒刘备，我也曾送下一份厚礼与那吕布，教他休管我两家闲事。二位将军，人马可齐？
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000035,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,35,narration,narration,,,,吴兰、,纪灵,pdf_01000000__01004006___13b2265b9d__char__aae21e2109,,,,,0,,rule,,吴兰、
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000037,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,37,dialogue,dialogue,雷同,pdf_01000000__01004006___13b2265b9d__char__c1e8379e9e,同白,齐备多时。纪灵 （白） 起兵前往。,纪灵,pdf_01000000__01004006___13b2265b9d__char__aae21e2109,,,纪灵,念白,0,,rule,,雷同 （同白） 齐备多时。纪灵 （白） 起兵前往。
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000039,pdf_01000000__01004006___13b2265b9d__scene__001,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,1,【第一场】,39,stage_direction,stage_direction,,,〖牌子〗。众人同下。,,,,,,,下,0,,,,（〖牌子〗。众人同下。）
pdf_01000000__01004006___13b2265b9d,辕门射戟,pdf_01000000__01004006___13b2265b9d__line__000043,pdf_01000000__01004006___13b2265b9d__scene__002,01004006_辕门射戟.pdf,D:\University_studies\Junior\data_visualization\experiment\final_self\opera_dataset\01000000\01004006_辕门射戟.pdf,01000000/01004006_辕门射戟.pdf,49bfac8f-ad5c-4639-829d-be1bd24f8504,2,【第二场】,43,stage_direction,stage_direction,,,吕布上。,,,,,,,上,0,,,,（吕布上。）
