doc_id,doc_title,source,target,relation_type,weight,merged_relation_types,evidence,derived_by,llm_confidence
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,刘备,对抗,23,命令；对抗；对话；提及；试探,刘璋质问刘备为何带兵夺成都,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘备,刘璋,同场共现,18,假意安抚；同场共现；对话；试探,（〖急急风〗。马超领四白龙套同上，同进城。黄忠、严颜、魏延、赵云同上。刘璋上，坐城外。黄忠、严颜、魏延、赵云同进城。四红龙套同上，车夫推诸葛亮同上，进城。刘备上,stage_direction,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,刘玉,命令,11,命令；对话,刘璋命刘玉敌楼答话,llm,
pdf_01000000__01001008___4e2bf00560,取成都,王累,刘璋,汇报,11,劝阻；对话；汇报,王累上殿奏报马超来攻,llm,
pdf_01000000__01001008___4e2bf00560,取成都,马超,刘璋,对抗,11,对抗；对话；提及,"某奉军师将领遣,打马来在都城边。快叫刘璋把城献,若少迟延杀进关。",llm,
pdf_01000000__01001008___4e2bf00560,取成都,诸葛亮,刘璋,对抗,10,同场共现；对抗；对话,诸葛亮以‘不得已而为之’回应刘璋,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘玉,刘璋,对话,9,劝阻；对话,儿臣有本启奏。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,诸葛亮,刘备,协助,8,协助；同场共现；对话,诸葛亮提议让刘璋去荆州,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘玉,王累,对话,7,,"君臣踌躇无计定,",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,马超,对抗,7,对抗；对话,刘璋以分土相诱拒绝投降,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,王累,对话,6,,卿家平身。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,严颜,刘璋,对话,5,威胁；对话,若稍迟延一命倾。,adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘备,诸葛亮,对话,5,,"吓,先生见过蜀主。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,严颜,对话,5,对话；谴责,"见几员虎将怒气生,又只见严颜老将军。孤命你镇守巴州郡,你为何背地里降顺他人?",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,王累,马超,对抗,5,对抗；对话,王累骂马超卖国求荣,llm,
pdf_01000000__01001008___4e2bf00560,取成都,马超,刘玉,对抗,4,对抗；对话,马超射死刘玉,llm,
pdf_01000000__01001008___4e2bf00560,取成都,刘璋,诸葛亮,对话,3,,"罢了,一旁坐下。",adjacency,
pdf_01000000__01001008___4e2bf00560,取成都,王累,刘玉,协助,3,协助；对话,王累保驾随刘玉登城,llm,
pdf_01000000__01001008___4e2bf00560,取成都,赵云,刘璋,威胁,3,,赵云唱‘恼了常山赵将军’,llm,
pdf_01000000__01001008___4e2bf00560,取成都,魏延,刘璋,威胁,3,,魏延唱‘你今不把成都献’,llm,
