doc_id,doc_title,scene_index,scene,theme_stage,theme_label_raw,theme_label,theme_strength,theme_role_links,evidence,derived_by
pdf_01000000__01003002___acc415186d,群英会,0,序幕/前置内容,序幕/前置内容,智谋,权谋,1,,本场为全剧序幕，通过副标题形式预告《蒋干中计》《草船借箭》等核心情节，奠定智谋交锋基调。,llm
pdf_01000000__01003002___acc415186d,群英会,1,【第一场】,【第一场】,智谋,权谋,1,众人；众将；周瑜；四白龙套；太史慈；甘宁；蒋干；鲁肃；黄盖,周瑜升帐，闻蒋干过江，设群英会宴请，席间禁止谈论孙曹，并安排黄盖、甘宁等将计就计，准备诱使蒋干盗书。,llm
pdf_01000000__01003002___acc415186d,群英会,1,【第一场】,【第一场】,反间,反间,1,众人；众将；周瑜；四白龙套；太史慈；甘宁；蒋干；鲁肃；黄盖,周瑜升帐，闻蒋干过江，设群英会宴请，席间禁止谈论孙曹，并安排黄盖、甘宁等将计就计，准备诱使蒋干盗书。,llm
pdf_01000000__01003002___acc415186d,群英会,1,【第一场】,【第一场】,忠诚,忠义,1,众人；众将；周瑜；四白龙套；太史慈；甘宁；蒋干；鲁肃；黄盖,周瑜升帐，闻蒋干过江，设群英会宴请，席间禁止谈论孙曹，并安排黄盖、甘宁等将计就计，准备诱使蒋干盗书。,llm
pdf_01000000__01003002___acc415186d,群英会,1,【第一场】,【第一场】,宴会,宴会,1,众人；众将；周瑜；四白龙套；太史慈；甘宁；蒋干；鲁肃；黄盖,周瑜升帐，闻蒋干过江，设群英会宴请，席间禁止谈论孙曹，并安排黄盖、甘宁等将计就计，准备诱使蒋干盗书。,llm
pdf_01000000__01003002___acc415186d,群英会,2,【第二场】,【第二场】,反间计,权谋,1,周瑜；蒋干；鲁肃；黄盖,周瑜设计让蒋干盗走假书信，假装与黄盖密谋取曹操首级，蒋干中计逃回江东，鲁肃担心计谋瞒不过诸葛亮。,llm
pdf_01000000__01003002___acc415186d,群英会,2,【第二场】,【第二场】,欺骗,欺骗,1,周瑜；蒋干；鲁肃；黄盖,周瑜设计让蒋干盗走假书信，假装与黄盖密谋取曹操首级，蒋干中计逃回江东，鲁肃担心计谋瞒不过诸葛亮。,llm
pdf_01000000__01003002___acc415186d,群英会,2,【第二场】,【第二场】,忠诚,忠义,1,周瑜；蒋干；鲁肃；黄盖,周瑜设计让蒋干盗走假书信，假装与黄盖密谋取曹操首级，蒋干中计逃回江东，鲁肃担心计谋瞒不过诸葛亮。,llm
pdf_01000000__01003002___acc415186d,群英会,3,【第三场】,【第三场】,智谋较量,权谋,1,众人；周瑜；曹操；甘宁；蒋干；蔡中；蔡和；诸葛亮；鲁肃；黄盖,周瑜借刀杀蔡瑁张允，诸葛亮识破计策；周瑜令诸葛亮三日内造箭十万，诸葛亮立军令状；蔡中蔡和诈降东吴，周瑜将计就计。,llm
pdf_01000000__01003002___acc415186d,群英会,3,【第三场】,【第三场】,信任与猜忌,使命,1,众人；周瑜；曹操；甘宁；蒋干；蔡中；蔡和；诸葛亮；鲁肃；黄盖,周瑜借刀杀蔡瑁张允，诸葛亮识破计策；周瑜令诸葛亮三日内造箭十万，诸葛亮立军令状；蔡中蔡和诈降东吴，周瑜将计就计。,llm
